rank,candidate_id,genome_hash,oos_sharpe_net,pbo,oos_cagr_net,max_drawdown_net,dsr,stress_passed,stress_total,gates_passed,turnover_annual,capacity_usd,created_at
591,cand_4890c716b585,sha256:a329940891cef3e6,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:12Z
592,cand_498f1d9717bf,sha256:a36caac7a666426a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:44Z
593,cand_7872f19febf4,sha256:a394edacf8830496,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:41Z
594,cand_9c1e3308b30e,sha256:a3e52d0f864a8781,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:57Z
595,cand_57aa33b4fcaf,sha256:a49a6a3824c38649,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:27Z
596,cand_1f81b9ae89cd,sha256:a4a2e53f8a8dec7e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:05Z
597,cand_4e5badf3cfb5,sha256:a4d048673e0fc181,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:09Z
598,cand_6964d0fd5da6,sha256:a4da17de8f5cf00b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:49Z
599,cand_a6fe41dd7ce0,sha256:a4ec6cd1a1e4c380,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:44Z
600,cand_f5c2aba1a33b,sha256:a52dcb7b5e9bb58c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:36Z
601,cand_a48508d70cf5,sha256:a541f50a15058a1e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:50Z
602,cand_5162da82fe05,sha256:a63084a49fc46bd5,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:12Z
603,cand_e56c5de4a954,sha256:a679d659dc0b25c0,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:22Z
604,cand_5c837d1d5b50,sha256:a686c1021e1b04d4,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:31Z
605,cand_091c8b2c2dd8,sha256:a689f3c459a40d87,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:53Z
606,cand_6302f96f308c,sha256:a6b1974f58bf5408,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:46Z
607,cand_d3a7a31360ab,sha256:a6e5738faba9743b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:08Z
608,cand_2556c6e1b4c9,sha256:a7504ebb2591c468,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:59Z
609,cand_5fbbc14b5136,sha256:a7635ea43492c8ea,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:39Z
610,cand_89668f1c747c,sha256:a78494f1166bebde,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:26Z
611,cand_07558f0fc55e,sha256:a78937192681cfbe,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:35Z
612,cand_4a4929b98fc6,sha256:a7f908de80a4a637,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:26Z
613,cand_7ec33715de8a,sha256:a7f9ba1a58ad4d1a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:53Z
614,cand_7ca834fbb1f8,sha256:a81d41e4ff4ae20e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:06Z
615,cand_1bc4f67c5881,sha256:a820074e2c776825,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:20Z
616,cand_2f9351b2e8d1,sha256:a884104f53adc32f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:55Z
617,cand_e035c5c1bfeb,sha256:a8b408dbc2e17ab2,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:42Z
618,cand_8397172add12,sha256:a9a5bdbd8a85f480,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:04Z
619,cand_f6100f33786b,sha256:a9c6f3aa31044980,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:03Z
620,cand_3dfcdef21a98,sha256:a9e479218dd60257,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:11Z
621,cand_0d7098e37de3,sha256:aa3dcb10ef8bd0e1,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:10Z
622,cand_b8946abdd0ed,sha256:aa443aaa832c79d8,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:52Z
623,cand_3cf5b34958c6,sha256:aa4477dcaff7aef3,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:24Z
624,cand_188372f2b237,sha256:aa54e804adc326de,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:03Z
625,cand_6e0f5c073104,sha256:aa723c43ed7c82b7,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:59Z
626,cand_7342a85a2121,sha256:aa96d5e00a905dc3,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:41Z
627,cand_a52902b59237,sha256:ab3b84a4fe66f125,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:41Z
628,cand_0a5276ac1976,sha256:aba45b12020d043a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:01Z
629,cand_3dbb0135a24d,sha256:ac02370d131418e4,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:13Z
630,cand_66583ee5f2be,sha256:ac6f5a80281bc8e2,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:49Z
631,cand_b88378fb536d,sha256:acacfdff4397d64f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:27Z
632,cand_e16746909a79,sha256:ad4ff433cd35507a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:48Z
633,cand_44919814265b,sha256:ada00807147c365f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:40Z
634,cand_1e6adbf1d34a,sha256:ae34ad0cf1ff16c5,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:57Z
635,cand_c30ee7c15008,sha256:aea3d62ff479530b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:17Z
636,cand_70791c0b9d5e,sha256:aeb3880bb8b7644a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:10Z
637,cand_735657a29cfa,sha256:af2cfce5508360c1,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:16Z
638,cand_e827c896c4ba,sha256:af5fa7283d3337cc,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:42Z
639,cand_2fe887d9a5af,sha256:afb3256bcdd4698b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:20Z
640,cand_7d8e46c780a4,sha256:affec351d9e28d32,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:58Z
641,cand_00bf28e6a6c1,sha256:b01c61e6db668d7e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:37Z
642,cand_e572fd62a6b8,sha256:b071a15bc9e84b5f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:06Z
643,cand_594c112f28a3,sha256:b07648488b666434,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:00Z
644,cand_fef062addac0,sha256:b0b9782470bce74b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:19Z
645,cand_f911ffcdb1be,sha256:b0d1a99f999b6a65,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:08Z
646,cand_2b2cb0881867,sha256:b0d9bbafaf16fb97,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:08Z
647,cand_677e50469c36,sha256:b0f62e2e88fdc92d,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:18Z
648,cand_9ef40e646bf8,sha256:b1039e94b6957242,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:50Z
649,cand_60d04e92bbc8,sha256:b1a73271e6f19722,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:34Z
650,cand_020cbe7479c7,sha256:b1ad60cbea53fb65,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:26Z
651,cand_df105942b0cd,sha256:b1e967cd1af9b444,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:31Z
652,cand_9dd5922e225c,sha256:b24cd49673c7191c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:17Z
653,cand_b0644ae5e163,sha256:b264fb2e4c893f47,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:00Z
654,cand_bc8bb0c9e772,sha256:b2b34e797a90f6e0,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:01Z
655,cand_01b616395005,sha256:b3364c1b161e8eab,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:18Z
656,cand_4b71f17fd485,sha256:b337c94069f96d1d,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:07Z
657,cand_49240e70affa,sha256:b3642fee054d333b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:12Z
658,cand_762ea1f961ea,sha256:b3a5423751d9510a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:34Z
659,cand_20c8fa3d5d6b,sha256:b457e7cd2b96a56e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:44Z
660,cand_d6d288de95cc,sha256:b461ad7e02f6a2dc,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:25Z
661,cand_790c5a0e0c83,sha256:b47c94be7aa093b0,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:27Z
662,cand_72837ccbebc3,sha256:b4de65c1bb71d57c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:55Z
663,cand_e813f8fe4ff7,sha256:b531bbbf9287df95,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:27Z
664,cand_4709e9db748f,sha256:b64cade2d94de352,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:01Z
665,cand_fbfde7425a16,sha256:b662194ae8217450,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:06Z
666,cand_faf1ba57df35,sha256:b67316b0e29297e7,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:54Z
667,cand_62df88075100,sha256:b684d4cb873e313c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:58Z
668,cand_4b269c69bd7a,sha256:b6d8e807b2d789c4,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:55Z
669,cand_c7f9fe5b9e1e,sha256:b71f8507db0860a6,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:40Z
670,cand_05048b9f92d2,sha256:b732b08064162036,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:29Z
671,cand_ab32ad8e84e6,sha256:b75612672f030cfd,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:15Z
672,cand_c4ba7a645323,sha256:b7576eea3c34d106,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:15Z
673,cand_2d6976b400b4,sha256:b7a3048338a67d9f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:07Z
674,cand_9f33392be022,sha256:b7c053c1516d4ad7,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:16Z
675,cand_350fec4a8628,sha256:b80097e9ea13c5fb,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:14Z
676,cand_54eb6d16bdd9,sha256:b82bc9ddf920645c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:51Z
677,cand_1ace01bc5459,sha256:b887eba55620d595,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:46Z
678,cand_09b8340fc1bf,sha256:b8ca824456364a78,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:17Z
679,cand_b62890a27f0f,sha256:b9055ea661e9b68e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:43Z
680,cand_ae75bd1fdb23,sha256:b9f4100dfd01cb0b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:46Z
681,cand_2fbbe673a267,sha256:bac6cf7280ff145e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:30Z
682,cand_5133700bdd69,sha256:bb2b702ab2a59098,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:40Z
683,cand_7e5d193165a2,sha256:bb45e1138b0a06a4,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:08Z
684,cand_904fea9e0424,sha256:bb5d3352223486f2,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:18Z
685,cand_19940906fa89,sha256:bb67deb716f5bcd9,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:28Z
686,cand_f909a12ea4ed,sha256:bbf764a934de95c1,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:03Z
687,cand_959720768f69,sha256:bbfaa62637b9a310,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:27Z
688,cand_0a6e3adef2cf,sha256:bc15a2649b600e56,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:06Z
689,cand_59fc976fa7cd,sha256:bc3e7bba83821af2,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:54Z
690,cand_352804e3beff,sha256:bc431ed350432ac2,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:22Z
691,cand_412c9d869b71,sha256:bc44193c21ec697d,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:51Z
692,cand_fe4acfab2e16,sha256:bc69e07cf9d0f010,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:01Z
693,cand_b7781ee4713d,sha256:bc7a54453cc7db87,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:31Z
694,cand_7f1dbdf686ae,sha256:bc80bd8f570b8928,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:55Z
695,cand_af9cb2ad7665,sha256:bc8d49f5d4bda986,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:14Z
696,cand_889ec32f4164,sha256:bc8fc708d91d2e2d,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:29Z
697,cand_92cf70c7600c,sha256:bceb644f6145d1af,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:00Z
698,cand_68a0325f588f,sha256:bcf3a5812f8ea093,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:46Z
699,cand_c150990639b8,sha256:bcf8ca35ba9c3fbc,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:54Z
700,cand_dfc3d0513bcb,sha256:bd1e3e08258a7714,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:56Z
701,cand_cfcdfbb066d2,sha256:bd39c0c3e83b9d7f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:34Z
702,cand_394b45163ab1,sha256:bd64c1eb347e0201,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:46Z
703,cand_48cd917011f1,sha256:bd791e6b543e8055,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:15Z
704,cand_ab8975f5154b,sha256:bddca8c66febf0b2,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:43Z
705,cand_0ce6c7c33da2,sha256:be1d2bc125fdda1b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:38Z
706,cand_1dbc8d34d37c,sha256:be3099be31d5105c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:58Z
707,cand_50b01ed49f11,sha256:be3536cc0017d3ee,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:25Z
708,cand_50e2f8f6fd5c,sha256:be36cad3f83d8425,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:34Z
709,cand_88576c612940,sha256:be3927079893b464,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:29Z
710,cand_9a2ec8557143,sha256:be3ae9cfe2ebf542,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:27Z
711,cand_7b3483cade6a,sha256:be92bf144e0b865e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:48Z
712,cand_8f0483fb7d50,sha256:bea6adf6af2bb99b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:19Z
713,cand_3a05d4a2d73f,sha256:bedbb4b1c66eac8a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:30Z
714,cand_8737a1862dc1,sha256:bf149ee7a1a9759a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:22Z
715,cand_26bd161070e8,sha256:bfbef14cf7a9442e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:23Z
716,cand_a5f2838a7a57,sha256:bfe2656621baa951,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:00Z
717,cand_34d80115d418,sha256:c0284bcbc69e6ecf,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:33Z
718,cand_7136c18effb5,sha256:c0e119a0dd34779f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:21Z
719,cand_ab4c9dc5c36e,sha256:c0e58f956cb092a2,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:40Z
720,cand_f351394e2b62,sha256:c1681e566f7631f1,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:31Z
721,cand_82e2a96f444a,sha256:c1d3532c896639a8,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:23Z
722,cand_79c199946b0a,sha256:c23948a0fb6b14f8,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:13Z
723,cand_54ce3de40562,sha256:c283d0f0b8420f91,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:31Z
724,cand_af0dc50f6a14,sha256:c2bd083b9a0dcab5,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:35Z
725,cand_62b86dd307a0,sha256:c2c5158c2de5e661,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:54Z
726,cand_8c14c8df9413,sha256:c2da5e401c58be14,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:01Z
727,cand_c668d313e045,sha256:c2eeac85fd1b8c32,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:04Z
728,cand_7e21b14a4f15,sha256:c34b03e4d19d521a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:15Z
729,cand_80841e2e6222,sha256:c3f9b35528e69d1e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:02Z
730,cand_f93d82e5f1c6,sha256:c46d8416471dc87d,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:37Z
731,cand_e2b89b292a84,sha256:c497aeea58b79b7a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:37Z
732,cand_78a0f7afb9ba,sha256:c4b68d78038438a3,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:27Z
733,cand_8f17e680bba3,sha256:c4ded04888fa19b0,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:50Z
734,cand_65bca46490c1,sha256:c50add186243e78e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:29Z
735,cand_3ed0c4e39e73,sha256:c55de4955c738f64,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:11Z
736,cand_c1ad14e275ac,sha256:c56cd63dddf6a9cd,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:21Z
737,cand_96e6045828d4,sha256:c57f63b5e64ca82b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:29Z
738,cand_a66ac2679dd7,sha256:c5ac8e22c634a592,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:39Z
739,cand_25d78bba5d3b,sha256:c5af20605ee561ac,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:39Z
740,cand_f531429bb695,sha256:c5c9848f56124e7f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:34Z
741,cand_402a5b2d0174,sha256:c5dfdc1a841f8fa2,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:36Z
742,cand_9c3bca05741b,sha256:c5e018c66d25aa06,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:51Z
743,cand_5caa0e6ac216,sha256:c6583e8062583ce4,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:24Z
744,cand_a06586962ee5,sha256:c6a5db8d7a65d04c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:51Z
745,cand_95c17bca3e5e,sha256:c726996066191fb2,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:32Z
746,cand_f68aa867cdbe,sha256:c76f0b8b88996966,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:05Z
747,cand_cf2d43007da9,sha256:c7b86914410b5300,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:49Z
748,cand_296aa1a566b9,sha256:c7b9bbb45e149c01,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:53Z
749,cand_b7968e94d0c1,sha256:c833b8030e4b9af5,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:06Z
750,cand_b44fdba1474a,sha256:c8c461cd943e94b2,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:18Z
751,cand_981f2ad8715b,sha256:c90dc6e542a6ad3f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:58Z
752,cand_138e3d1c46a3,sha256:c94e1e08e5d224e0,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:57Z
753,cand_31059d09294a,sha256:c9ac8e4cce6866fa,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:01Z
754,cand_3b5107d91220,sha256:c9cb0c621f966259,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:48Z
755,cand_fc47b8ecffe8,sha256:cc489cd03f34b26d,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:03Z
756,cand_c06401f1e074,sha256:cc4b88ab8c934351,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:08Z
757,cand_a09b655ea24a,sha256:cc60b64b0b82d87c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:19Z
758,cand_b6cddd350bab,sha256:ccbd21a24a388cf0,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:17Z
759,cand_9eab17cc5fb7,sha256:cce123ddedec3dae,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:27Z
760,cand_4d57d421c23c,sha256:cd7064c1aace2eee,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:08Z
761,cand_72fda150b35b,sha256:cdaf643d1d764c78,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:43Z
762,cand_0580c8dc0332,sha256:cdf3a845eb75f6b9,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:10Z
763,cand_14f91d714220,sha256:ce2eccde0e88a626,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:17Z
764,cand_39ecf87705cc,sha256:ce816e1ef1cc76ea,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:31Z
765,cand_f2f1056c24a8,sha256:ce8410296240b769,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:11Z
766,cand_562e3c192720,sha256:cea36896c30c0c55,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:44Z
767,cand_92dd1dcd3385,sha256:cef1983beafbf00e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:40Z
768,cand_b8e9f1ff9b0e,sha256:cf00230dd996a129,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:19Z
769,cand_0322d7497e0e,sha256:cf51e79aff7d33bd,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:37Z
770,cand_40ae4f5ea901,sha256:cf7dbac1a8f36b8b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:06Z
771,cand_dc9bc2417d42,sha256:cfa27ab2ca214653,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:58Z
772,cand_42d121ceb6d6,sha256:cfd7ec090580cb7a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:12Z
773,cand_b4065d5bb66e,sha256:d0a03da79e0a3a8e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:00Z
774,cand_505fb68a92a8,sha256:d0cf83503d0bf91c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:45Z
775,cand_47bfc360068f,sha256:d152bf4837889eca,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:38Z
776,cand_12fb8d65990c,sha256:d1cffa48ce7e478f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:44Z
777,cand_cffd1795e124,sha256:d1dd091f5cb11858,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:59Z
778,cand_a449dbff4787,sha256:d22b9a4988799bac,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:30Z
779,cand_044b87547b84,sha256:d24ceaba62c18de0,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:09Z
780,cand_2e2391e015b2,sha256:d26522a27b612352,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:56Z
781,cand_115b56294bef,sha256:d2a159f2453900c1,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:36Z
782,cand_4ae97ac32e44,sha256:d2bf07598575982c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:57Z
783,cand_d2c86fb61a49,sha256:d2e4901d96375d05,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:14Z
784,cand_de51550ccfd3,sha256:d3c33875ca1885f6,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:15Z
785,cand_10bf6ca757e1,sha256:d3d6c14c95c59e43,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:50Z
