symbol,date,open,high,low,close,adj_close,volume
CB,2025-09-09,276.33,278.67,276.33,276.99,276.99,1319900
CB,2025-09-10,275.73,277.49,274.53,277.45,277.45,1559600
CB,2025-09-11,277.41,283.31,276.73,282.89,282.89,1657000
CB,2025-09-12,280.82,282.51,277.74,278.11,278.11,2115200
CB,2025-09-15,277.45,277.92,273.56,274.33,274.33,2418200
CB,2025-09-16,274.81,275.48,271.45,272.02,272.02,2705600
CB,2025-09-17,272.79,274.2,271.99,272.25,272.25,3390800
CB,2025-09-18,270.69,275.0,270.69,274.28,274.28,2034900
CB,2025-09-19,274.46,275.42,273.0,273.89,273.89,3627700
CB,2025-09-22,273.74,275.25,272.77,273.0,273.0,1821000
CB,2025-09-23,272.83,276.5,271.83,275.9,275.9,1441900
CB,2025-09-24,275.56,279.59,275.5,278.26,278.26,1755300
CB,2025-09-25,279.76,281.04,277.28,278.3,278.3,1312500
CB,2025-09-26,280.0,282.16,278.48,280.69,280.69,1032200
CB,2025-09-29,280.41,280.41,277.55,279.56,279.56,1379000
CB,2025-09-30,279.33,282.89,276.85,282.25,282.25,1583600
CB,2025-10-01,281.57,283.68,280.56,281.41,281.41,1700100
CB,2025-10-02,279.46,282.5,279.0,281.37,281.37,1731100
CB,2025-10-03,280.48,285.18,279.59,283.96,283.96,1124200
CB,2025-10-06,285.0,287.38,283.92,286.39,286.39,1334800
CB,2025-10-07,287.0,289.76,285.91,289.24,289.24,1179100
CB,2025-10-08,290.0,290.5,287.0,287.1,287.1,1101700
CB,2025-10-09,288.25,289.36,283.83,284.33,284.33,1185500
CB,2025-10-10,285.69,286.02,281.99,283.01,283.01,1283800
CB,2025-10-13,282.72,284.29,281.73,282.53,282.53,932500
CB,2025-10-14,283.32,285.62,281.92,284.63,284.63,1263300
CB,2025-10-15,282.78,282.93,275.37,278.31,278.31,1897300
CB,2025-10-16,271.43,272.43,265.3,268.23,268.23,3737600
CB,2025-10-17,267.96,270.1,266.45,268.21,268.21,2525200
CB,2025-10-20,269.37,269.52,267.07,268.2,268.2,2009300
CB,2025-10-21,267.14,269.89,266.4,269.26,269.26,2857300
CB,2025-10-22,275.86,277.73,272.2,276.52,276.52,4497700
CB,2025-10-23,277.81,283.28,277.17,282.94,282.94,2680500
CB,2025-10-24,283.67,284.37,280.37,281.94,281.94,1429600
CB,2025-10-27,279.7,281.73,279.2,281.68,281.68,1449200
CB,2025-10-28,280.76,280.76,275.07,275.58,275.58,2176100
CB,2025-10-29,274.03,279.34,273.42,278.0,278.0,2649500
CB,2025-10-30,279.26,280.87,277.33,278.06,278.06,2180300
CB,2025-10-31,275.73,278.07,275.62,276.94,276.94,1892400
CB,2025-11-03,276.0,278.36,273.35,278.25,278.25,1843600
CB,2025-11-04,279.98,285.76,279.98,285.65,285.65,1925400
CB,2025-11-05,285.51,286.57,282.65,283.26,283.26,1373200
CB,2025-11-06,284.18,285.85,282.11,283.05,283.05,1263300
CB,2025-11-07,282.99,287.64,282.99,287.55,287.55,1303500
CB,2025-11-10,285.44,288.5,284.63,288.25,288.25,1573700
CB,2025-11-11,289.16,292.7,288.39,292.42,292.42,1442400
CB,2025-11-12,292.57,295.47,291.8,294.93,294.93,1336000
CB,2025-11-13,294.97,298.36,294.86,296.22,296.22,1723100
CB,2025-11-14,297.57,300.0,294.0,295.49,295.49,1393300
CB,2025-11-17,297.04,298.56,295.0,295.58,295.58,1406000
CB,2025-11-18,295.77,299.4,294.87,296.57,296.57,1443800
CB,2025-11-19,296.14,296.89,292.78,293.96,293.96,1379000
CB,2025-11-20,294.94,297.46,293.17,296.32,296.32,1599900
CB,2025-11-21,298.0,301.03,297.74,298.29,298.29,2130100
CB,2025-11-24,299.0,299.53,294.31,295.81,295.81,2112900
CB,2025-11-25,297.14,299.35,296.86,297.77,297.77,941900
CB,2025-11-26,297.88,299.48,297.0,297.9,297.9,946500
CB,2025-11-28,297.21,298.41,296.03,296.18,296.18,621000
CB,2025-12-01,296.57,297.91,293.21,293.88,293.88,1484700
CB,2025-12-02,293.33,295.24,291.03,294.5,294.5,1671000
CB,2025-12-03,294.88,297.07,293.5,295.05,295.05,1773000
CB,2025-12-04,295.32,297.75,293.59,294.64,294.64,1799000
CB,2025-12-05,293.8,295.19,291.75,295.0,295.0,2780400
CB,2025-12-08,294.5,298.33,293.37,297.23,297.23,2376100
CB,2025-12-09,298.32,303.49,297.0,301.22,301.22,1977100
CB,2025-12-10,301.65,303.81,295.1,296.54,296.54,3100900
CB,2025-12-11,298.57,308.31,298.37,305.98,305.98,2407600
CB,2025-12-12,306.17,308.98,305.44,308.47,308.47,2015000
CB,2025-12-15,309.14,313.04,308.84,312.61,312.61,2506300
CB,2025-12-16,311.4,313.46,310.77,311.04,311.04,2479100
CB,2025-12-17,309.0,313.4,308.5,312.96,312.96,2893400
CB,2025-12-18,311.0,312.52,309.95,310.96,310.96,2022600
CB,2025-12-19,310.41,312.36,309.08,310.6,310.6,4168300
CB,2025-12-22,309.35,311.92,308.5,310.95,310.95,1400100
CB,2025-12-23,311.49,314.12,311.28,313.3,313.3,1007700
CB,2025-12-24,312.6,314.4,312.46,313.32,313.32,488200
CB,2025-12-26,313.84,314.68,312.45,313.47,313.47,627000
CB,2025-12-29,314.36,315.08,313.0,314.45,314.45,938500
CB,2025-12-30,314.46,315.05,312.89,314.14,314.14,732700
CB,2025-12-31,313.84,314.29,312.04,312.12,312.12,968700
CB,2026-01-02,310.46,311.8,307.22,310.06,310.06,1354100
CB,2026-01-05,308.0,316.94,307.0,315.19,315.19,1852800
CB,2026-01-06,313.88,315.53,308.74,309.29,309.29,2085500
CB,2026-01-07,308.51,309.81,306.35,306.63,306.63,1464700
CB,2026-01-08,309.95,313.56,309.0,313.0,313.0,1755200
CB,2026-01-09,311.85,313.0,306.66,306.81,306.81,1280000
CB,2026-01-12,307.08,309.38,305.04,306.62,306.62,1313700
CB,2026-01-13,306.23,306.67,299.49,300.69,300.69,1779100
CB,2026-01-14,301.86,303.98,299.26,301.01,301.01,2006600
CB,2026-01-15,301.52,303.36,300.02,301.11,301.11,1228800
CB,2026-01-16,300.03,301.46,299.03,300.77,300.77,1745200
CL,2021-01-04,75.3637,76.0571,74.2526,74.9637,74.9637,3506000
CL,2021-01-05,74.9637,75.3993,74.1104,75.1326,75.1326,2559300
CL,2021-01-06,74.8126,75.3726,72.777,73.1147,73.1147,9053900
CL,2021-01-07,72.8125,73.3814,72.128,72.7147,72.7147,5061000
CL,2021-01-08,72.9725,73.4348,72.7325,73.2036,73.2036,5569300
CL,2021-01-11,73.2036,73.8348,72.9814,73.017,73.017,4430800
CL,2021-01-12,72.7858,73.5592,72.7592,73.1236,73.1236,4359800
CL,2021-01-13,73.1147,73.7192,73.1147,73.3281,73.3281,4069400
CL,2021-01-14,73.577,73.5859,72.5547,72.8392,72.8392,3732500
CL,2021-01-15,72.8392,73.2836,72.6169,72.7858,72.7858,6359600
CL,2021-01-19,73.3814,73.3814,71.7724,71.8702,71.8702,4004300
CL,2021-01-20,70.6702,71.5147,70.1368,71.2924,71.2924,6897200
CL,2021-01-21,71.2747,71.4969,70.0124,70.4746,70.4746,5772000
CL,2021-01-22,70.421,70.5461,69.6344,69.8936,69.8936,4816300
CL,2021-01-25,69.9115,70.707,69.8578,70.269,70.269,7750400
CL,2021-01-26,70.5014,70.6981,69.6612,70.3941,70.3941,5788400
CL,2021-01-27,70.2154,70.6087,69.5807,69.7505,69.7505,6289700
CL,2021-01-28,69.7595,71.3596,69.7506,70.7517,70.7517,8037900
CL,2021-01-29,70.5372,71.6903,69.5807,69.7237,69.7237,7405100
CL,2021-02-01,70.2958,71.2434,70.0098,70.1886,70.1886,6514500
CL,2021-02-02,70.4835,71.288,70.2243,70.4835,70.4835,5018800
CL,2021-02-03,70.6176,70.9841,70.1975,70.5104,70.5104,3863600
CL,2021-02-04,70.412,70.8679,70.126,70.5551,70.5551,3869600
CL,2021-02-05,70.7607,71.5741,70.716,71.3953,71.3953,3579200
CL,2021-02-08,71.5115,71.6277,70.859,71.2434,71.2434,3828700
CL,2021-02-09,71.1897,71.2076,70.0455,70.3495,70.3495,3682200
CL,2021-02-10,70.6176,71.0377,69.9651,70.7159,70.7159,4882700
CL,2021-02-11,70.8411,70.8858,70.0366,70.0903,70.0903,3106000
CL,2021-02-12,70.0187,70.1707,69.5271,70.1081,70.1081,2732400
CL,2021-02-16,69.7685,69.9204,68.8924,69.8936,69.8936,5147600
CL,2021-02-17,69.6343,70.5461,69.5986,70.117,70.117,3145000
CL,2021-02-18,70.0277,70.4925,69.8042,70.3673,70.3673,2565600
CL,2021-02-19,70.2779,70.3941,68.9282,69.0086,69.0086,4540200
CL,2021-02-22,69.0265,69.2232,68.7226,69.0712,69.0712,2573400
CL,2021-02-23,69.545,70.117,68.8298,69.2678,69.2678,4131400
CL,2021-02-24,68.9103,69.4019,68.4991,68.508,68.508,4083400
CL,2021-02-25,68.4723,68.9818,68.1862,68.5527,68.5527,4178100
CL,2021-02-26,68.5259,68.5259,67.1761,67.2208,67.2208,5421200
CL,2021-03-01,67.4354,68.2577,67.337,67.5784,67.5784,3872400
CL,2021-03-02,67.6141,67.9806,67.2745,67.4175,67.4175,4977000
CL,2021-03-03,67.1315,67.2834,66.3091,66.6935,66.6935,5705600
CL,2021-03-04,66.9705,67.8823,66.3895,66.5415,66.5415,6337500
CL,2021-03-05,66.6934,68.1505,66.6577,67.9896,67.9896,10241200
CL,2021-03-08,67.7214,69.0623,67.3818,68.3382,68.3382,4676200
CL,2021-03-09,68.5885,69.1338,66.908,66.9884,66.9884,7085400
CL,2021-03-10,67.3013,68.2309,66.2733,67.7572,67.7572,7028500
CL,2021-03-11,67.5516,67.8108,67.1404,67.2834,67.2834,4842600
CL,2021-03-12,67.8197,68.1594,67.3907,67.4979,67.4979,3141700
CL,2021-03-15,67.9717,68.0432,66.9616,67.6499,67.6499,4860300
CL,2021-03-16,67.8019,68.2846,67.489,67.8108,67.8108,4268600
CL,2021-03-17,68.07,68.3114,67.3996,67.7572,67.7572,3914900
CL,2021-03-18,67.632,68.1237,66.7471,67.9985,67.9985,3366700
CL,2021-03-19,68.0253,68.3829,66.908,67.0242,67.0242,11878800
CL,2021-03-22,67.0242,67.8734,66.899,67.7304,67.7304,8160500
CL,2021-03-23,68.1147,70.0098,67.775,69.5003,69.5003,6060800
CL,2021-03-24,68.7405,69.9562,68.7405,69.5182,69.5182,4255400
CL,2021-03-25,69.9919,70.2064,69.25,69.6254,69.6254,4769500
CL,2021-03-26,69.536,70.8501,69.2947,70.8143,70.8143,4170300
CL,2021-03-29,70.716,71.4847,70.716,71.4221,71.4221,3811800
CL,2021-03-30,71.0378,71.2791,70.6266,70.9126,70.9126,4841700
CL,2021-03-31,71.2881,71.3506,70.269,70.4657,70.4657,4493200
CL,2021-04-01,70.1975,70.6712,69.3483,70.2154,70.2154,4881300
CL,2021-04-05,70.3763,71.4311,70.269,71.0914,71.0914,4026900
CL,2021-04-06,70.8411,71.6367,70.8054,71.3864,71.3864,3814800
CL,2021-04-07,71.7171,71.8065,71.0288,71.1718,71.1718,5027800
CL,2021-04-08,71.2433,71.3774,70.7875,71.1897,71.1897,3773000
CL,2021-04-09,71.2165,71.6635,70.7696,71.3149,71.3149,3509000
CL,2021-04-12,71.3327,71.9227,71.1718,71.6545,71.6545,3510400
CL,2021-04-13,71.0646,71.3596,70.7249,71.2702,71.2702,4442500
CL,2021-04-14,71.3238,71.3417,70.6177,70.9752,70.9752,4129600
CL,2021-04-15,71.3059,72.1909,71.1271,71.9227,71.9227,4010400
CL,2021-04-16,72.2981,72.3697,71.7797,72.1372,72.1372,8134800
CL,2021-04-19,71.9406,72.03,71.2523,71.8423,71.8423,4021200
CL,2021-04-20,71.8513,73.6042,71.7524,73.1098,73.1098,4307300
CL,2021-04-21,73.4693,73.757,72.6423,72.948,72.948,3755200
CL,2021-04-22,72.7502,73.3794,72.5614,72.8581,72.8581,4036400
CL,2021-04-23,72.2827,72.4805,71.4467,71.7254,71.7254,3908400
CL,2021-04-26,71.6894,71.8153,70.9883,71.267,71.267,3920000
CL,2021-04-27,70.9793,71.1321,70.4849,70.6197,70.6197,4148900
CL,2021-04-28,71.0692,71.258,70.6377,70.8085,70.8085,3353300
CL,2021-04-29,71.0782,72.121,71.0332,71.7524,71.7524,4828400
CL,2021-04-30,71.5636,72.9569,71.5636,72.5434,72.5434,7252300
CL,2021-05-03,72.6693,73.0378,72.085,72.876,72.876,3709100
CL,2021-05-04,72.9929,73.712,72.6783,72.894,72.894,4129500
CL,2021-05-05,72.7682,73.3075,72.3906,73.1008,73.1008,3093300
CL,2021-05-06,73.3794,74.0716,73.1457,73.9907,73.9907,3850100
CL,2021-05-07,73.9098,74.1975,73.5862,73.8738,73.8738,2263700
CL,2021-05-10,74.2963,75.447,74.1076,74.9166,74.9166,4206000
CL,2021-05-11,75.1234,75.1773,73.8828,74.1076,74.1076,5119300
CL,2021-05-12,74.1705,74.4671,73.6491,73.757,73.757,4075100
CL,2021-05-13,73.4963,75.2942,73.2176,74.8447,74.8447,4300200
CL,2021-05-14,75.0514,75.5189,74.9346,75.1143,75.1143,4146500
CL,2021-05-17,75.3211,75.7526,74.9525,75.1054,75.1054,3522100
CL,2021-05-18,74.7548,75.402,74.3952,74.7099,74.7099,3024200
CL,2021-05-19,74.4312,74.8447,74.1076,74.7997,74.7997,4078400
CL,2021-05-20,74.8447,76.1212,74.7638,75.5908,75.5908,3966900
CL,2021-05-21,75.7706,76.1032,75.5278,75.7166,75.7166,3497900
CL,2021-05-24,75.9054,76.3279,75.5998,75.8695,75.8695,3196200
CL,2021-05-25,75.9324,76.1212,75.42,76.0402,76.0402,3472800
CL,2021-05-26,76.3009,76.3009,75.6897,75.8964,75.8964,2601700
CL,2021-05-27,75.8425,76.1122,75.2312,75.2312,75.2312,4686300
CL,2021-05-28,75.4739,76.0403,75.2582,75.3121,75.3121,3971700
CL,2021-06-01,76.3639,76.4178,73.8199,74.1435,74.1435,5587000
CL,2021-06-02,74.4042,74.8627,74.1705,74.5031,74.5031,3749600
CL,2021-06-03,74.548,75.4739,74.3682,75.4649,75.4649,3967000
CL,2021-06-04,75.8695,75.9773,75.2402,75.4829,75.4829,3660200
CL,2021-06-07,75.5908,75.5908,74.9436,75.42,75.42,3211600
CL,2021-06-08,75.5638,75.7167,74.4941,74.548,74.548,3233100
CL,2021-06-09,75.0155,75.402,74.1885,74.2154,74.2154,6530200
CL,2021-06-10,74.2065,75.2132,74.2065,75.1503,75.1503,4075900
CL,2021-06-11,75.2402,75.411,74.7099,75.1773,75.1773,2560000
CL,2021-06-14,75.2043,75.2043,74.4851,74.9795,74.9795,2345200
CL,2021-06-15,75.2312,75.393,74.7458,74.8537,74.8537,3220700
CL,2021-06-16,75.42,75.42,73.6311,73.6671,73.6671,3615200
CL,2021-06-17,73.5412,74.2963,73.2356,74.0986,74.0986,3253100
CL,2021-06-18,73.6401,73.9098,72.8131,72.8311,72.8311,7471300
CL,2021-06-21,73.0558,73.3435,72.93,73.2086,73.2086,4226700
CL,2021-06-22,73.2266,73.4334,72.8401,73.0738,73.0738,3159900
CL,2021-06-23,73.0648,73.1187,72.1299,72.1389,72.1389,3673800
CL,2021-06-24,72.1569,72.6873,72.103,72.4176,72.4176,3449800
CL,2021-06-25,72.4625,73.2716,72.2108,73.2266,73.2266,9475300
CL,2021-06-28,73.3525,73.9817,73.2805,73.4603,73.4603,2735300
CL,2021-06-29,73.5862,73.7839,72.876,73.0378,73.0378,3056700
CL,2021-06-30,73.3255,73.4154,72.6513,73.1277,73.1277,4687700
CL,2021-07-01,73.2626,73.6042,73.0378,73.4783,73.4783,3596100
CL,2021-07-02,73.6401,73.8199,73.3434,73.4423,73.4423,2752200
CL,2021-07-06,73.4154,73.8019,73.2176,73.6851,73.6851,3221000
CL,2021-07-07,73.8019,74.6919,73.6311,74.3053,74.3053,3220200
CL,2021-07-08,74.2334,74.6109,73.757,74.0177,74.0177,3514800
CL,2021-07-09,74.3143,74.4492,73.9547,74.0986,74.0986,2801600
CL,2021-07-12,74.1705,74.7188,74.1435,74.548,74.548,4482600
CL,2021-07-13,74.4132,74.8986,74.0267,74.2874,74.2874,2733700
CL,2021-07-14,74.2784,74.9526,73.9637,74.8177,74.8177,2959200
CL,2021-07-15,74.9076,75.3031,74.2963,75.1773,75.1773,4200800
CL,2021-07-16,75.2043,75.9594,75.2043,75.8605,75.8605,6527500
CL,2021-07-19,75.8515,76.3729,74.7728,75.4829,75.4829,4960200
CL,2021-07-20,75.754,76.6217,74.7147,74.7328,74.7328,4884100
CL,2021-07-21,74.8141,74.9949,74.1634,74.2719,74.2719,3579600
CL,2021-07-22,73.7838,74.543,73.4675,73.9646,73.9646,3659900
CL,2021-07-23,73.8561,75.4287,73.6844,75.266,75.266,3107500
CL,2021-07-26,75.1485,76.1879,74.9678,75.9981,75.9981,5947500
CL,2021-07-27,75.7179,76.4319,75.4106,75.8715,75.8715,4136700
CL,2021-07-28,75.9258,76.1517,75.1395,75.1757,75.1757,3110700
CL,2021-07-29,75.4468,75.7631,75.0401,75.4829,75.4829,3974400
CL,2021-07-30,72.7716,73.2596,71.5967,71.8497,71.8497,9513700
CL,2021-08-02,71.8407,72.139,71.0816,71.8859,71.8859,5339300
CL,2021-08-03,71.7052,72.1932,71.4792,71.7775,71.7775,3635700
CL,2021-08-04,71.6329,71.8227,70.3314,70.7201,70.7201,4194400
CL,2021-08-05,71.19,71.7413,70.8556,71.3075,71.3075,4135100
CL,2021-08-06,71.3708,71.6238,70.7652,71.0635,71.0635,2877400
CL,2021-08-09,71.19,71.3346,70.5212,70.8014,70.8014,2563700
CL,2021-08-10,70.9912,71.19,70.4851,71.1539,71.1539,2740600
CL,2021-08-11,71.0183,71.7051,71.0183,71.4882,71.4882,4239100
CL,2021-08-12,71.9402,71.9763,71.1991,71.2081,71.2081,3595500
CL,2021-08-13,71.1629,71.9221,71.1087,71.7956,71.7956,3521600
CL,2021-08-16,71.8407,72.4372,71.8407,72.1028,72.1028,6098900
CL,2021-08-17,71.8859,72.9524,71.8678,72.3288,72.3288,3356600
CL,2021-08-18,72.1571,72.2023,70.6026,70.6387,70.6387,3654100
CL,2021-08-19,70.6658,71.6509,70.6658,71.3708,71.3708,3527800
CL,2021-08-20,71.5063,71.7865,71.0002,71.2171,71.2171,3026100
CL,2021-08-23,71.1539,71.3798,70.7924,70.8375,70.8375,3163400
CL,2021-08-24,70.4941,70.7562,70.1868,70.1959,70.1959,2923000
CL,2021-08-25,70.0422,70.3405,69.5813,70.1778,70.1778,3636600
CL,2021-08-26,70.1958,70.3043,69.6355,69.8705,69.8705,2317300
CL,2021-08-27,69.8705,70.3224,69.7801,69.988,69.988,2294200
CL,2021-08-30,70.1597,70.4399,69.997,70.1778,70.1778,1960800
CL,2021-08-31,70.1778,70.7472,70.0603,70.4489,70.4489,3786900
CL,2021-09-01,70.3495,70.9189,70.3405,70.7924,70.7924,2658000
CL,2021-09-02,70.7924,71.0002,70.5755,70.9641,70.9641,2549700
CL,2021-09-03,70.8556,70.9008,70.2862,70.4128,70.4128,3030200
CL,2021-09-07,70.4037,70.4489,69.4367,69.5,69.5,3246400
CL,2021-09-08,69.2379,70.3676,69.2288,70.2953,70.2953,3863900
CL,2021-09-09,70.5574,70.6929,69.7982,69.8615,69.8615,3956900
CL,2021-09-10,70.0151,70.0151,69.4005,69.6265,69.6265,3360100
CL,2021-09-13,69.8976,70.6568,69.735,69.9338,69.9338,3371400
CL,2021-09-14,69.9338,70.1236,69.6717,69.8615,69.8615,2950600
CL,2021-09-15,70.0241,70.3495,69.6626,69.7801,69.7801,3662100
CL,2021-09-16,69.7078,69.8163,68.56,69.1113,69.1113,4170600
CL,2021-09-17,68.9215,69.5451,68.8402,68.8944,68.8944,7334200
CL,2021-09-20,69.6084,69.7982,68.4064,68.8402,68.8402,4942500
CL,2021-09-21,68.9396,69.6897,68.9215,69.039,69.039,4247500
CL,2021-09-22,69.3735,69.6265,68.9125,69.0752,69.0752,2811500
CL,2021-09-23,69.3463,69.509,68.9667,69.2921,69.2921,2393100
CL,2021-09-24,69.2288,69.5452,69.1385,69.256,69.256,2214000
CL,2021-09-27,69.1384,69.283,68.6142,68.6956,68.6956,2899700
CL,2021-09-28,68.3431,68.8312,68.1533,68.5239,68.5239,4949500
CL,2021-09-29,68.5239,69.9157,68.4064,69.6626,69.6626,4094300
CL,2021-09-30,69.6988,69.8524,68.307,68.307,68.307,4178800
CL,2021-10-01,68.551,68.7046,67.8461,68.307,68.307,3473400
CL,2021-10-04,68.2437,68.6233,67.4303,67.837,67.837,3943600
CL,2021-10-05,67.7828,67.8551,67.2134,67.2586,67.2586,4915400
CL,2021-10-06,66.9423,67.9545,66.8881,67.8732,67.8732,4052700
CL,2021-10-07,68.2618,69.0571,68.2527,68.316,68.316,3642200
CL,2021-10-08,68.2708,68.5871,68.0629,68.316,68.316,3327900
CL,2021-10-11,68.5962,68.8312,68.298,68.5058,68.5058,3742400
CL,2021-10-12,68.3703,68.8673,68.1443,68.3883,68.3883,2788900
CL,2021-10-13,68.4606,68.8854,67.8551,68.7498,68.7498,3684000
CL,2021-10-14,68.8764,69.4186,68.6866,69.2288,69.2288,3739000
CL,2021-10-15,69.2831,69.5813,68.6866,68.9125,68.9125,4076000
CL,2021-10-18,68.6233,68.6956,67.9364,68.0359,68.0359,4331000
CL,2021-10-19,67.5117,67.6924,67.1411,67.584,67.584,5206800
CL,2021-10-20,67.8022,68.766,67.7567,68.2841,68.2841,5317600
CL,2021-10-21,68.5841,68.7387,68.0386,68.0931,68.0931,4370500
CL,2021-10-22,68.0204,68.8205,67.8113,68.6478,68.6478,7665400
CL,2021-10-25,68.2113,68.5114,67.4658,68.3205,68.3205,6205900
CL,2021-10-26,68.5932,69.2752,68.4023,69.2479,69.2479,5400200
CL,2021-10-27,69.3843,69.657,68.7478,69.0115,69.0115,4583100
CL,2021-10-28,69.0115,69.9298,68.8296,69.9025,69.9025,4849900
CL,2021-10-29,70.0389,70.4208,68.8023,69.2752,69.2752,6683300
CL,2021-11-01,69.0933,69.648,68.8024,69.057,69.057,4008000
CL,2021-11-02,68.9115,69.657,68.7114,69.3479,69.3479,4132200
CL,2021-11-03,69.3934,70.2753,69.066,70.2571,70.2571,3916000
CL,2021-11-04,69.9116,70.4935,69.8934,70.2753,70.2753,3407000
CL,2021-11-05,70.5117,70.8754,70.0844,70.7754,70.7754,3560300
CL,2021-11-08,70.7845,70.8754,70.0207,70.6845,70.6845,3335900
CL,2021-11-09,70.8027,71.0846,70.4572,70.9664,70.9664,3854900
CL,2021-11-10,70.8663,71.4028,70.5481,71.3573,71.3573,3263500
CL,2021-11-11,71.2755,71.3119,70.7754,70.9118,70.9118,2788500
CL,2021-11-12,70.8481,71.3391,70.6117,70.9482,70.9482,3057200
CL,2021-11-15,71.1482,71.2391,70.8118,71.1937,71.1937,3263900
CL,2021-11-16,71.3755,71.6301,70.7754,70.8118,70.8118,3140500
CL,2021-11-17,70.7117,70.7208,70.1662,70.539,70.539,3144600
CL,2021-11-18,70.4572,70.5117,69.257,69.457,69.457,3416600
CL,2021-11-19,69.5298,70.6118,69.5298,70.1935,70.1935,3978200
CL,2021-11-22,70.3844,71.2027,70.2844,70.5208,70.5208,3601000
CL,2021-11-23,70.639,71.0845,70.2299,70.8572,70.8572,2941800
CL,2021-11-24,70.9845,71.0664,70.348,70.7027,70.7027,2350400
CL,2021-11-26,70.7208,71.4664,69.9753,70.0662,70.0662,2439900
CL,2021-11-29,70.0844,70.9936,69.9571,70.6572,70.6572,3923000
CL,2021-11-30,70.1389,70.3753,68.2023,68.2113,68.2113,8702400
CL,2021-12-01,68.6478,69.5843,68.4841,68.5478,68.5478,3716700
CL,2021-12-02,68.8478,69.3479,68.5296,68.6296,68.6296,4665300
CL,2021-12-03,69.1206,69.8116,68.5932,69.8025,69.8025,5206200
CL,2021-12-06,70.2753,71.9029,70.1571,71.4482,71.4482,6525000
CL,2021-12-07,71.1482,71.6665,70.6208,70.7481,70.7481,3952500
CL,2021-12-08,70.3662,70.8936,69.8025,70.7027,70.7027,4311200
CL,2021-12-09,70.6208,71.1937,70.2935,70.9209,70.9209,2928500
CL,2021-12-10,71.3755,72.3757,71.0936,72.2575,72.2575,4294500
CL,2021-12-13,72.0847,73.8759,72.0847,73.7759,73.7759,5950900
CL,2021-12-14,73.8305,74.867,73.7123,74.6761,74.6761,7682500
CL,2021-12-15,74.4942,75.6671,74.3942,75.2489,75.2489,6124500
CL,2021-12-16,75.2034,76.4309,75.0034,76.3309,76.3309,5237600
CL,2021-12-17,75.9945,76.6218,74.7761,74.9943,74.9943,10299800
CL,2021-12-20,74.6397,75.3307,74.3942,75.0307,75.0307,5162300
CL,2021-12-21,74.8397,75.2307,74.3487,74.6397,74.6397,4630800
CL,2021-12-22,74.7215,75.0579,74.4578,74.9761,74.9761,3373000
CL,2021-12-23,74.9852,75.4762,74.7488,75.2761,75.2761,3936400
CL,2021-12-27,75.4671,76.4218,75.3671,76.2945,76.2945,3189600
CL,2021-12-28,76.2854,76.9855,76.2218,76.7946,76.7946,2201000
CL,2021-12-29,76.9128,77.3674,76.6036,77.2038,77.2038,2628900
CL,2021-12-30,77.3765,77.4492,76.8219,76.9128,76.9128,2772000
CL,2021-12-31,76.9128,77.6493,76.9128,77.5947,77.5947,2940200
CL,2022-01-03,76.8764,77.1037,75.9126,76.9128,76.9128,5327000
CL,2022-01-04,76.7673,77.5493,76.54,77.1674,77.1674,4405100
CL,2022-01-05,77.0219,77.8402,77.0219,77.4856,77.4856,4445900
CL,2022-01-06,77.2674,77.8402,76.5218,76.9764,76.9764,4154800
CL,2022-01-07,77.0856,77.2219,76.4764,76.7764,76.7764,2818200
CL,2022-01-10,76.64,76.8401,75.7308,76.1127,76.1127,4138000
CL,2022-01-11,75.849,75.9763,74.9488,75.6217,75.6217,3562400
CL,2022-01-12,75.4853,75.7581,75.058,75.3489,75.3489,5112700
CL,2022-01-13,75.2944,75.3216,74.5306,75.0489,75.0489,6698400
CL,2022-01-14,75.1125,76.0308,74.5942,75.8763,75.8763,4431900
CL,2022-01-18,75.267,75.6217,74.5397,75.5762,75.5762,6746200
CL,2022-01-19,76.0399,77.322,75.9217,76.4309,76.4309,5614600
CL,2022-01-20,76.2854,76.9674,75.6853,75.7308,75.7308,6377000
CL,2022-01-21,76.4347,77.4311,75.9684,76.4895,76.4895,5690900
CL,2022-01-24,76.9558,77.4768,75.1823,76.4895,76.4895,7339800
CL,2022-01-25,76.0507,76.1696,74.4966,74.7252,74.7252,7643300
CL,2022-01-26,73.0705,74.7069,72.7597,74.4052,74.4052,7455000
CL,2022-01-27,74.9263,76.4347,74.5972,75.6028,75.6028,6242100
CL,2022-01-28,74.9263,76.0324,73.619,75.9228,75.9228,5987300
CL,2022-01-31,75.1823,75.7856,74.5515,75.3742,75.3742,6372200
CL,2022-02-01,75.6485,75.8313,74.5241,74.8897,74.8897,5174700
CL,2022-02-02,75.0177,75.9045,74.7983,75.6942,75.6942,6814700
CL,2022-02-03,75.6759,76.1239,75.3102,75.6302,75.6302,4292100
CL,2022-02-04,75.1548,75.3194,73.875,74.1584,74.1584,5173100
CL,2022-02-07,74.4783,74.716,73.4727,74.1584,74.1584,3502800
CL,2022-02-08,74.3229,74.5332,73.9024,73.9755,73.9755,4014100
CL,2022-02-09,74.1401,74.3778,73.4179,73.9298,73.9298,3757200
CL,2022-02-10,73.4819,73.7836,72.6134,72.8785,72.8785,3728300
CL,2022-02-11,73.1893,73.3448,72.5768,72.7048,72.7048,5658400
CL,2022-02-14,72.7323,73.0797,71.3153,72.458,72.458,5624200
