timestamp,ticker,open,high,low,close,volume
2025-07-24,ITUB4,35.27,35.27,34.85,32.77,11126300
2025-07-25,PETR4,31.99,32.18,31.91,31.27,13341000
2025-07-25,VALE3,56.18,56.28,55.27,51.13,21918900
2025-07-25,ITUB4,35.03,35.49,35.03,32.91,17978700
2025-07-28,PETR4,32.16,32.43,31.68,31.31,27972800
2025-07-28,VALE3,54.94,55.32,54.64,50.64,19175100
2025-07-28,ITUB4,35.28,35.32,34.15,32.22,17329500
2025-07-29,PETR4,32.19,32.60,31.99,31.72,33284000
2025-07-29,VALE3,55.55,55.70,54.77,50.33,14648700
2025-07-29,ITUB4,34.44,34.86,34.37,32.40,16170700
2025-07-30,PETR4,32.30,32.83,32.27,32.04,27110400
2025-07-30,VALE3,54.32,54.69,53.33,49.43,35607800
2025-07-30,ITUB4,34.51,35.26,34.31,32.78,18962900
2025-07-31,PETR4,32.45,32.75,32.42,31.92,23544900
2025-07-31,VALE3,53.01,53.62,52.37,49.08,20790000
2025-07-31,ITUB4,34.68,35.22,34.64,32.86,21361000
2025-08-01,PETR4,32.80,32.91,32.04,31.50,24191800
2025-08-01,VALE3,54.24,54.90,53.57,49.34,40510900
2025-08-01,ITUB4,35.60,35.76,34.74,32.66,16018100
2025-08-04,PETR4,32.21,32.27,31.96,31.45,15215600
2025-08-04,VALE3,54.39,54.40,53.81,49.74,16198100
2025-08-04,ITUB4,35.44,35.56,35.03,33.01,16922400
2025-08-05,PETR4,32.13,32.41,32.03,31.59,20635500
2025-08-05,VALE3,54.17,54.97,54.11,49.68,21037600
2025-08-05,ITUB4,35.22,35.93,35.06,33.37,48243500
2025-08-06,PETR4,32.60,32.94,32.19,31.63,32854600
2025-08-06,VALE3,54.51,54.61,53.73,49.36,17954300
2025-08-06,ITUB4,36.29,37.15,36.10,33.80,39958600
2025-08-07,PETR4,32.64,32.85,32.43,31.81,21111400
2025-08-07,VALE3,54.10,54.49,53.90,49.72,20298800
2025-08-07,ITUB4,36.24,37.01,36.11,34.39,26104200
2025-08-08,PETR4,31.50,32.05,30.53,29.85,107235300
2025-08-08,VALE3,54.20,55.70,54.19,50.85,24205600
2025-08-08,ITUB4,36.79,37.15,36.75,34.63,17795400
2025-08-11,PETR4,30.71,31.03,30.58,30.04,28045800
2025-08-11,VALE3,55.48,55.99,55.30,50.80,22304000
2025-08-11,ITUB4,36.81,37.37,36.74,34.84,22034200
2025-08-12,PETR4,30.79,31.27,30.65,30.12,37973300
2025-08-12,VALE3,55.95,56.17,55.70,51.33,25851300
2025-08-12,ITUB4,37.46,38.27,37.39,35.56,27002700
2025-08-13,PETR4,30.80,30.86,30.41,29.89,38340700
2025-08-13,VALE3,54.30,54.50,53.94,51.40,19720000
2025-08-13,ITUB4,37.92,38.12,37.65,35.23,21959700
2025-08-14,PETR4,30.73,30.73,30.02,29.51,43087500
2025-08-14,VALE3,53.55,53.61,53.08,50.76,42823200
2025-08-14,ITUB4,37.35,38.00,37.28,35.18,26037600
2025-08-15,PETR4,30.10,30.22,29.74,29.50,55416100
2025-08-15,VALE3,53.46,53.58,53.00,50.67,34201900
2025-08-15,ITUB4,37.49,37.83,37.35,35.06,18959200
2025-08-18,PETR4,30.25,30.55,30.02,29.69,31498100
2025-08-18,VALE3,53.10,53.71,53.03,50.55,12733400
2025-08-18,ITUB4,37.60,38.06,37.51,35.31,21027800
2025-08-19,PETR4,30.20,30.23,29.85,29.37,39294300
2025-08-19,VALE3,53.51,53.68,53.00,50.59,17724400
2025-08-19,ITUB4,36.91,36.92,35.89,34.28,39629100
2025-08-20,PETR4,30.12,30.36,30.10,29.55,23706600
2025-08-20,VALE3,52.90,53.27,52.86,50.36,9687300
2025-08-20,ITUB4,36.27,36.53,36.05,34.30,16402800
2025-08-21,PETR4,30.22,30.43,30.01,29.62,23327000
2025-08-21,VALE3,53.02,53.53,52.95,50.79,10813800
2025-08-21,ITUB4,36.05,36.43,35.99,34.34,15677300
2025-08-22,PETR4,29.89,30.47,29.80,30.47,49813600
2025-08-22,VALE3,53.43,54.89,53.31,52.06,20706700
2025-08-22,ITUB4,36.50,37.42,36.39,35.30,31672900
2025-08-25,PETR4,30.47,30.78,30.42,30.65,21075300
2025-08-25,VALE3,55.17,55.40,54.74,52.19,10397400
2025-08-25,ITUB4,37.48,37.58,37.11,35.12,10741800
2025-08-26,PETR4,30.48,30.58,30.23,30.43,21789700
2025-08-26,VALE3,54.82,55.41,54.68,52.65,18891500
2025-08-26,ITUB4,37.25,37.29,36.55,34.89,21444900
2025-08-27,PETR4,30.45,30.68,30.36,30.66,16349100
2025-08-27,VALE3,55.22,55.53,55.12,52.62,8789100
2025-08-27,ITUB4,36.80,37.59,36.65,35.47,12245600
2025-08-28,PETR4,30.78,31.13,30.71,30.93,25802500
2025-08-28,VALE3,56.00,56.19,55.33,52.64,22059500
2025-08-28,ITUB4,37.84,38.72,37.72,36.21,24434900
2025-08-29,PETR4,30.93,31.35,30.85,31.10,27713400
2025-08-29,VALE3,55.49,55.83,55.45,52.80,13885400
2025-08-29,ITUB4,38.47,38.65,38.32,36.34,31651400
2025-09-01,PETR4,31.20,31.37,31.05,31.17,9889700
2025-09-01,VALE3,55.14,55.60,54.81,52.83,7765400
2025-09-01,ITUB4,38.59,39.07,38.49,36.63,14430300
2025-09-02,PETR4,31.00,31.44,31.00,31.33,19812000
2025-09-02,VALE3,55.11,55.56,55.04,52.63,9578500
2025-09-02,ITUB4,38.15,38.48,37.96,36.01,23649200
2025-09-03,PETR4,31.12,31.35,30.92,31.06,29788800
2025-09-03,VALE3,55.39,55.82,55.24,52.83,11832100
2025-09-03,ITUB4,38.12,38.29,37.63,35.70,20083600
2025-09-04,PETR4,31.00,31.32,30.93,31.06,24816500
2025-09-04,VALE3,55.85,56.16,55.55,52.94,8442100
2025-09-04,ITUB4,37.78,38.35,37.51,35.84,15414800
2025-09-05,PETR4,31.08,31.09,30.19,30.59,46121900
2025-09-05,VALE3,56.20,56.67,56.02,53.42,14014700
2025-09-05,ITUB4,38.32,38.82,38.09,36.24,15208100
2025-09-08,PETR4,30.83,30.97,30.51,30.71,18164200
2025-09-08,VALE3,56.23,56.62,56.23,53.56,9701900
2025-09-08,ITUB4,38.36,38.41,37.77,36.07,11456500
2025-09-09,PETR4,30.86,31.15,30.81,30.95,31283900
2025-09-09,VALE3,56.74,57.52,56.05,53.39,24300300
2025-09-09,ITUB4,38.37,38.37,37.80,35.76,18929300
2025-09-10,PETR4,30.96,31.54,30.92,31.51,35949600
2025-09-10,VALE3,56.47,57.05,56.28,53.77,13463700
2025-09-10,ITUB4,37.86,38.35,37.80,35.78,14094300
2025-09-11,PETR4,31.30,31.48,31.27,31.39,17607900
2025-09-11,VALE3,56.45,57.27,56.31,54.18,14107200
2025-09-11,ITUB4,38.05,38.74,37.95,35.85,17552400
2025-09-12,PETR4,31.45,31.70,31.16,31.18,19318400
2025-09-12,VALE3,56.70,57.43,56.70,54.16,12303800
2025-09-12,ITUB4,37.72,37.76,37.26,35.31,21931800
2025-09-15,PETR4,31.30,31.55,31.06,31.45,21978400
2025-09-15,VALE3,57.48,57.55,56.98,54.64,12457500
2025-09-15,ITUB4,37.51,38.18,37.41,35.90,13782700
2025-09-16,PETR4,31.60,31.68,31.34,31.53,19154700
2025-09-16,VALE3,57.77,58.06,57.19,54.83,15618500
2025-09-16,ITUB4,38.19,38.25,37.67,35.80,19411200
2025-09-17,PETR4,31.54,31.79,31.46,31.72,29148100
2025-09-17,VALE3,57.54,58.02,57.36,54.92,23116700
2025-09-17,ITUB4,37.93,38.82,37.86,36.31,24491600
2025-09-18,PETR4,31.77,31.82,31.19,31.41,25702900
2025-09-18,VALE3,57.84,58.08,57.40,54.82,17700400
2025-09-18,ITUB4,38.44,38.55,38.16,36.36,14983500
2025-09-19,PETR4,31.43,31.45,30.91,31.06,48871300
2025-09-19,VALE3,57.97,58.19,57.55,55.04,25374600
2025-09-19,ITUB4,38.50,39.00,38.45,36.84,25925100
2025-09-22,PETR4,31.00,31.47,30.84,31.37,22016100
2025-09-22,VALE3,57.82,58.44,57.81,55.11,21947300
2025-09-22,ITUB4,38.73,38.86,38.28,36.31,17791300
2025-09-23,PETR4,31.49,32.09,31.46,31.90,39895300
2025-09-23,VALE3,58.00,58.39,57.66,54.80,17652400
2025-09-23,ITUB4,38.47,39.24,38.47,36.89,16437000
2025-09-24,PETR4,32.16,32.63,32.06,32.62,36414400
2025-09-24,VALE3,57.95,58.14,57.67,55.01,13005700
2025-09-24,ITUB4,39.06,39.14,38.71,36.64,18168400
2025-09-25,PETR4,32.70,32.80,32.24,32.36,29556300
2025-09-25,VALE3,58.19,58.55,58.04,55.31,13631100
2025-09-25,ITUB4,38.81,39.02,38.47,36.35,14705600
2025-09-26,PETR4,32.49,32.74,32.15,32.25,27819700
2025-09-26,VALE3,57.74,57.94,56.54,54.25,29037000
2025-09-26,ITUB4,38.54,38.86,38.49,36.53,12414500
2025-09-29,PETR4,32.26,32.54,31.73,31.81,35720000
2025-09-29,VALE3,57.50,57.75,57.13,54.43,15580200
2025-09-29,ITUB4,39.08,39.36,38.86,36.74,18567400
2025-09-30,PETR4,31.69,31.90,31.16,31.46,48611500
2025-09-30,VALE3,57.67,57.78,57.09,54.72,18280700
2025-09-30,ITUB4,39.40,39.50,38.72,36.91,32294600
2025-10-01,PETR4,31.45,31.55,31.30,31.38,24817000
2025-10-01,VALE3,57.76,58.67,57.76,55.41,18278300
2025-10-01,ITUB4,39.26,39.41,38.30,36.24,24775900
2025-10-02,PETR4,31.38,31.41,31.02,31.08,25497100
2025-10-02,VALE3,58.36,58.86,58.08,55.78,14824500
2025-10-02,ITUB4,38.42,38.70,37.89,35.85,16596700
2025-10-03,PETR4,31.16,31.33,31.00,31.00,19756800
2025-10-03,VALE3,58.70,59.12,58.50,55.68,19240200
2025-10-03,ITUB4,37.91,38.21,37.72,36.11,17249500
2025-10-06,PETR4,31.20,31.23,30.70,30.72,21245400
2025-10-06,VALE3,58.81,59.97,58.80,56.63,26102900
2025-10-06,ITUB4,38.20,38.25,37.77,35.70,14400300
2025-10-07,PETR4,30.72,30.86,30.35,30.83,29068800
2025-10-07,VALE3,59.50,59.62,58.75,55.83,26072300
2025-10-07,ITUB4,37.72,37.73,36.97,35.13,20102400
2025-10-08,PETR4,31.08,31.08,30.50,30.65,17687400
2025-10-08,VALE3,59.12,59.39,58.89,56.26,24609500
2025-10-08,ITUB4,37.25,37.45,37.05,35.19,14946800
2025-10-09,PETR4,30.66,30.84,30.19,30.21,22879700
2025-10-09,VALE3,59.86,60.38,59.11,56.17,18184600
2025-10-09,ITUB4,37.42,37.42,36.96,35.14,17541300
2025-10-10,PETR4,30.10,30.16,29.87,29.94,50214400
2025-10-10,VALE3,59.57,59.80,58.87,55.94,22970400
2025-10-10,ITUB4,37.37,37.56,37.03,35.10,22573600
2025-10-13,PETR4,30.15,30.27,29.97,30.23,13890500
2025-10-13,VALE3,59.67,60.06,59.55,56.78,23294500
2025-10-13,ITUB4,37.28,37.53,37.28,35.24,7956300
2025-10-14,PETR4,29.95,30.46,29.88,30.02,28138200
2025-10-14,VALE3,59.30,60.13,59.22,56.78,19329000
2025-10-14,ITUB4,37.19,37.84,37.19,35.39,20538700
2025-10-15,PETR4,30.05,30.17,29.67,29.75,40261000
2025-10-15,VALE3,59.49,60.98,59.46,57.83,45104600
2025-10-15,ITUB4,37.32,37.70,37.06,35.39,21332200
2025-10-16,PETR4,29.74,29.81,29.41,29.45,28660900
2025-10-16,VALE3,60.61,60.93,60.07,57.30,21358500
2025-10-16,ITUB4,37.32,37.80,37.10,35.31,15386000
2025-10-17,PETR4,29.50,29.95,29.31,29.73,36238600
2025-10-17,VALE3,59.90,60.30,59.80,57.14,17325300
2025-10-17,ITUB4,37.15,37.62,37.01,35.43,16960500
2025-10-20,PETR4,29.70,29.90,29.48,29.75,31442800
2025-10-20,VALE3,60.14,61.35,60.14,57.87,17798400
2025-10-20,ITUB4,37.62,38.35,37.58,36.06,18557300
2025-10-21,PETR4,29.96,29.99,29.47,29.51,25509900
2025-10-21,VALE3,60.65,61.05,60.57,57.78,13432700
2025-10-21,ITUB4,38.16,38.23,37.77,35.72,13605700
2025-10-22,PETR4,29.76,30.03,29.62,29.85,27088800
2025-10-22,VALE3,61.21,62.24,61.18,58.80,25267300
2025-10-22,ITUB4,37.93,38.11,37.74,36.02,13485800
2025-10-23,PETR4,30.52,30.72,30.11,30.19,40060800
2025-10-23,VALE3,62.22,62.54,61.67,58.69,11217700
2025-10-23,ITUB4,38.25,38.34,37.88,35.99,11099600
2025-10-24,PETR4,30.30,30.45,29.81,29.84,24370300
2025-10-24,VALE3,61.99,62.13,61.33,58.66,11127600
2025-10-24,ITUB4,38.38,38.52,37.98,35.94,9873700
2025-10-27,PETR4,30.16,30.16,29.69,30.00,24771400
2025-10-27,VALE3,62.06,62.16,61.40,58.59,12018100
2025-10-27,ITUB4,38.32,38.61,38.19,36.24,10868300
2025-10-28,PETR4,29.90,30.35,29.76,29.99,25324800
2025-10-28,VALE3,61.66,62.54,61.58,59.11,15797400
2025-10-28,ITUB4,38.24,38.48,38.19,36.37,10173300
2025-10-29,PETR4,30.09,30.16,29.80,30.02,24854900
2025-10-29,VALE3,62.82,63.69,62.71,60.18,30844900
2025-10-29,ITUB4,38.55,39.51,38.55,37.18,26442200
2025-10-30,PETR4,29.92,30.16,29.76,29.89,22657200
2025-10-30,VALE3,63.11,64.00,62.93,60.64,25586000
2025-10-30,ITUB4,39.27,39.68,39.02,37.13,18113600
2025-10-31,PETR4,30.00,30.09,29.55,29.75,29516300
2025-10-31,VALE3,64.28,65.55,63.87,62.01,38988400
2025-10-31,ITUB4,39.44,39.63,39.32,37.27,15970700
2025-11-03,PETR4,29.88,30.47,29.80,30.10,54977300
2025-11-03,VALE3,65.10,65.39,64.65,62.10,16985400
2025-11-03,ITUB4,39.90,40.13,39.55,37.90,17444800
2025-11-04,PETR4,30.00,30.26,29.91,30.25,35035200
2025-11-04,VALE3,64.85,65.01,64.03,61.41,22055700
2025-11-04,ITUB4,40.05,40.17,39.81,37.78,19792700
2025-11-05,PETR4,30.25,30.95,30.21,30.85,40375900
2025-11-05,VALE3,64.62,66.17,64.50,62.46,22505400
2025-11-05,ITUB4,39.96,40.16,39.30,37.94,35254500
2025-11-06,PETR4,30.98,31.28,30.90,31.01,43435700
2025-11-06,VALE3,65.76,66.05,65.26,62.24,15939100
2025-11-06,ITUB4,40.09,40.79,40.01,37.94,22550000
2025-11-07,PETR4,31.22,32.18,30.85,32.18,97315600
2025-11-07,VALE3,64.85,64.86,64.02,61.56,20800300
2025-11-07,ITUB4,40.13,40.20,39.77,37.98,12336800
2025-11-10,PETR4,32.30,32.55,31.93,32.36,41064200
2025-11-10,VALE3,65.06,65.54,64.91,61.97,12689400
2025-11-10,ITUB4,40.35,40.52,40.22,38.24,16070300
2025-11-11,PETR4,32.54,33.44,32.45,33.20,68221300
2025-11-11,VALE3,65.21,65.66,64.76,61.80,25496500
2025-11-11,ITUB4,40.60,41.37,40.44,38.97,36203100
2025-11-12,PETR4,33.26,33.26,32.08,32.35,67646400
2025-11-12,VALE3,65.26,65.95,65.26,62.49,26550300
2025-11-12,ITUB4,41.22,41.35,40.13,38.08,35717600
2025-11-13,PETR4,32.36,32.94,32.32,32.49,38517200
2025-11-13,VALE3,65.76,66.45,65.31,62.40,19058500
2025-11-13,ITUB4,40.46,41.05,40.18,38.24,32705800
2025-11-14,PETR4,32.60,33.17,32.58,32.70,27371300
2025-11-14,VALE3,64.85,65.54,64.61,62.02,16374400
2025-11-14,ITUB4,40.42,40.68,40.21,38.39,16511400
2025-11-17,PETR4,32.76,33.08,32.73,32.88,63708200
2025-11-17,VALE3,65.60,65.77,64.91,61.98,20150800
2025-11-17,ITUB4,40.60,40.70,40.19,38.10,42704000
2025-11-18,PETR4,32.70,33.17,32.67,32.99,26520500
2025-11-18,VALE3,64.45,65.29,64.30,61.79,22468700
2025-11-18,ITUB4,39.95,40.35,39.90,37.91,16647900
2025-11-19,PETR4,32.80,32.98,32.54,32.82,48719300
2025-11-19,VALE3,65.02,65.26,64.70,61.72,16523800
2025-11-19,ITUB4,40.05,40.20,39.74,37.68,25016200
2025-11-21,PETR4,32.56,32.74,32.36,32.57,40869300
2025-11-21,VALE3,64.55,65.27,64.13,61.92,20272600
2025-11-21,ITUB4,39.85,40.03,39.55,37.79,16021800
2025-11-24,PETR4,32.56,32.75,32.36,32.54,38665600
2025-11-24,VALE3,65.01,65.52,64.78,61.85,20462800
2025-11-24,ITUB4,39.92,40.17,39.72,37.65,28169900
2025-11-25,PETR4,32.35,32.44,32.09,32.28,28431100
2025-11-25,VALE3,65.16,65.91,65.16,62.34,18275300
2025-11-25,ITUB4,40.00,40.22,39.73,37.73,29462100
2025-11-26,PETR4,32.38,32.41,32.10,32.23,25042100
2025-11-26,VALE3,65.99,66.89,65.92,63.27,33408500
2025-11-26,ITUB4,40.10,40.91,39.97,38.62,21603200
2025-11-27,PETR4,32.28,32.40,32.20,32.40,16087400
2025-11-27,VALE3,66.50,66.65,66.14,63.03,9739100
2025-11-27,ITUB4,40.66,40.88,40.58,38.49,9193600
2025-11-28,PETR4,32.27,32.31,31.29,31.79,60420500
2025-11-28,VALE3,67.70,67.81,67.04,64.05,46007200
2025-11-28,ITUB4,41.27,41.91,41.20,39.37,43991900
2025-12-01,PETR4,31.95,32.17,31.57,31.85,29489100
2025-12-01,VALE3,67.80,68.13,67.50,64.54,15657000
2025-12-01,ITUB4,41.71,41.75,41.15,39.07,15449500
2025-12-02,PETR4,31.93,32.07,31.44,32.07,25574100
2025-12-02,VALE3,68.10,68.72,67.76,65.07,22567200
2025-12-02,ITUB4,41.46,42.22,41.44,39.94,20558900
2025-12-03,PETR4,32.15,32.50,32.15,32.31,36630000
2025-12-03,VALE3,68.86,71.10,68.82,67.17,42361200
2025-12-03,ITUB4,42.30,42.46,41.92,39.94,22485100
2025-12-04,PETR4,32.49,32.75,32.45,32.52,33009700
2025-12-04,VALE3,70.70,72.39,70.69,68.34,38019900
2025-12-04,ITUB4,42.36,43.26,42.35,40.92,22523800
2025-12-05,PETR4,32.50,32.91,31.37,31.37,74495100
2025-12-05,VALE3,71.96,72.33,69.92,66.73,40196800
2025-12-05,ITUB4,43.31,43.40,41.15,39.03,38672000
2025-12-08,PETR4,31.57,31.99,31.49,31.66,30271600
2025-12-08,VALE3,70.42,70.86,69.49,66.27,20860900
2025-12-08,ITUB4,41.95,42.08,41.22,39.22,39280000
2025-12-09,PETR4,31.61,31.90,31.33,31.86,23863000
2025-12-09,VALE3,69.10,70.43,68.90,66.31,23081300
2025-12-09,ITUB4,41.37,41.50,40.73,39.13,24004900
2025-12-10,PETR4,31.88,31.99,31.54,31.94,22123700
2025-12-10,VALE3,70.25,71.35,70.25,67.53,24454800
2025-12-10,ITUB4,39.20,39.64,38.89,39.44,24896300
2025-12-11,PETR4,31.88,31.90,31.25,31.41,64927900
2025-12-11,VALE3,70.74,72.37,70.47,68.42,25687700
2025-12-11,ITUB4,39.40,39.76,39.22,39.41,20655600
2025-12-12,PETR4,31.41,31.72,31.34,31.59,39659900
2025-12-12,VALE3,67.75,68.98,67.72,68.61,36483700
2025-12-12,ITUB4,39.70,40.06,39.35,39.76,17083100
2025-12-15,PETR4,31.68,31.90,31.59,31.70,31898900
2025-12-15,VALE3,68.65,69.39,68.50,69.03,16841700
2025-12-15,ITUB4,40.18,40.58,39.90,40.36,17250300
2025-12-16,PETR4,31.53,31.53,30.61,30.74,52661900
2025-12-16,VALE3,69.33,70.03,69.26,69.29,21953000
2025-12-16,ITUB4,40.16,40.21,39.32,39.32,19785600
2025-12-17,PETR4,30.86,31.08,30.82,31.08,39337100
2025-12-17,VALE3,69.64,70.77,69.44,70.17,29375000
2025-12-17,ITUB4,39.10,39.34,38.75,38.97,30703900
2025-12-18,PETR4,31.20,31.28,30.83,30.90,34311000
2025-12-18,VALE3,70.60,71.12,70.31,70.35,18430200
2025-12-18,ITUB4,38.82,39.26,38.82,39.17,21261000
2025-12-19,PETR4,31.07,31.24,30.97,31.01,45683500
2025-12-19,VALE3,70.50,70.93,70.38,70.85,37018500
2025-12-19,ITUB4,39.35,40.00,39.19,39.53,34413800
2025-12-22,ITUB4,39.47,39.72,39.29,39.61,15396800
2025-12-22,VALE3,71.03,73.37,70.81,72.92,27853000
