,open,high,low,close,volume,ticker
2013-03-18 01:00:00,56868.76,57151.85,56139.18,56972.96,3741084,IBOV
2013-03-19 01:00:00,56972.96,57037.99,56099.9,56361.24,3828711,IBOV
2013-03-20 01:00:00,56360.72,56396.16,55831.35,56030.03,4179146,IBOV
2013-03-21 01:00:00,56025.39,56043.7,55382.45,55576.67,4368157,IBOV
2013-03-22 01:00:00,55576.67,55893.25,55097.97,55243.4,3744374,IBOV
2013-03-25 01:00:00,55250.06,55450.26,54647.97,54873.12,3849334,IBOV
2013-03-26 01:00:00,54878.68,55763.34,54878.68,55671.39,3755199,IBOV
2013-03-27 01:00:00,55676.78,56177.85,55129.57,56034.29,4052602,IBOV
2013-03-28 01:00:00,56035.45,56373.7,55873.53,56352.09,4373766,IBOV
2013-04-01 01:00:00,56348.07,56348.07,55896.6,55902.18,2755267,IBOV
2013-04-02 01:00:00,55900.63,56257.34,54809.26,54889.1,3588531,IBOV
2013-04-03 01:00:00,54888.22,55573.8,54739.72,55562.74,4480364,IBOV
2013-04-04 01:00:00,55562.74,55579.41,54432.05,54648.15,4574061,IBOV
2013-04-05 01:00:00,54646.07,55226.74,53794.47,55050.6,5974328,IBOV
2013-04-08 01:00:00,55048.75,55136.34,54333.3,55092.31,5504273,IBOV
2013-04-09 01:00:00,55100.83,56304.6,55100.83,55912.04,5186246,IBOV
2013-04-10 01:00:00,55913.41,56975.82,55913.41,56186.56,5388668,IBOV
2013-04-11 01:00:00,56189.83,56283.65,55173.52,55400.91,3836765,IBOV
2013-04-12 01:00:00,55398.42,55530.62,54458.1,54962.65,4805703,IBOV
2013-04-15 01:00:00,54951.9,54951.9,52949.93,52949.93,4709361,IBOV
2013-04-16 01:00:00,52952.86,54095.06,52952.86,53990.83,4353830,IBOV
2013-04-17 01:00:00,53984.01,53984.01,52540.44,52881.96,7412904,IBOV
2013-04-18 01:00:00,52886.6,53473.82,52391.52,53165.91,4554192,IBOV
2013-04-19 01:00:00,53168.92,54017.87,53168.92,53928.92,3732925,IBOV
2013-04-22 01:00:00,53926.5,54297.97,53419.9,54297.73,4174734,IBOV
2013-04-23 01:00:00,54301.03,55282.0,54164.91,54884.75,5365622,IBOV
2013-04-24 01:00:00,54875.06,55546.48,54722.56,54984.23,3949822,IBOV
2013-04-25 01:00:00,54989.18,55543.92,54792.0,54963.32,4347735,IBOV
2013-04-26 01:00:00,54963.32,55033.92,54146.57,54252.04,4660108,IBOV
2013-04-29 01:00:00,54253.72,55335.83,54253.72,54887.25,5931100,IBOV
2013-04-30 01:00:00,54888.27,55910.37,54584.95,55910.37,7138243,IBOV
2013-05-02 01:00:00,55918.73,55918.73,55103.93,55321.93,5435958,IBOV
2013-05-03 01:00:00,55329.51,56366.29,55329.51,55488.08,8860754,IBOV
2013-05-06 01:00:00,55487.9,55541.73,54651.57,55429.88,6452639,IBOV
2013-05-07 01:00:00,55428.83,56450.43,55206.72,56274.66,6235442,IBOV
2013-05-08 01:00:00,56280.83,56813.65,55804.8,55804.8,6519724,IBOV
2013-05-09 01:00:00,55804.8,56071.93,54905.26,55447.56,4799457,IBOV
2013-05-10 01:00:00,55445.64,55445.64,54831.69,55107.8,5315139,IBOV
2013-05-13 01:00:00,55105.81,55105.81,54388.81,54447.77,3956469,IBOV
2013-05-14 01:00:00,54442.45,55029.81,54326.92,54666.82,5094782,IBOV
2013-05-15 01:00:00,54667.9,55215.64,54487.57,54936.41,4899788,IBOV
2013-05-16 01:00:00,54943.26,55538.62,54592.32,54772.62,5080243,IBOV
2013-05-17 01:00:00,54779.57,55489.38,54779.57,55164.27,4067477,IBOV
2013-05-20 01:00:00,55161.95,55704.57,54630.26,55700.77,4164751,IBOV
2013-05-21 01:00:00,55698.55,56265.32,55378.89,56265.32,3898516,IBOV
2013-05-22 01:00:00,56268.62,57098.62,56036.99,56429.27,4872352,IBOV
2013-05-23 01:00:00,56423.39,56423.39,55379.26,56349.91,4072075,IBOV
2013-05-24 01:00:00,56349.91,56506.04,55901.06,56406.21,4852680,IBOV
2013-05-27 01:00:00,56414.73,56562.35,56352.61,56395.94,2051104,IBOV
2013-05-28 01:00:00,56399.27,56978.67,56008.52,56036.26,4175226,IBOV
2013-05-29 01:00:00,56032.13,56032.13,54634.69,54634.69,5004187,IBOV
2013-05-31 01:00:00,54632.53,54775.79,52942.22,53506.08,8790457,IBOV
2013-06-03 01:00:00,53512.25,53993.32,53143.42,53944.36,4336132,IBOV
2013-06-04 01:00:00,53944.36,54289.07,53497.96,54017.9,4314533,IBOV
2013-06-05 01:00:00,54019.42,54206.54,52773.96,52798.63,4630213,IBOV
2013-06-06 01:00:00,52813.29,52937.07,52244.1,52884.83,4088832,IBOV
2013-06-07 01:00:00,52876.77,52876.77,51427.73,51618.63,5635254,IBOV
2013-06-10 01:00:00,51618.63,51835.51,51159.85,51316.65,4689463,IBOV
2013-06-11 01:00:00,51314.33,51314.33,49708.5,49769.93,5560517,IBOV
2013-06-12 01:00:00,49777.4,50380.13,48746.14,49180.58,7779944,IBOV
2013-06-13 01:00:00,49758.4,50444.11,48968.03,50414.89,6228368,IBOV
2013-06-14 01:00:00,50415.23,50655.93,49329.71,49332.34,5826088,IBOV
2013-06-17 01:00:00,49336.66,50123.3,49074.42,49088.65,5324695,IBOV
2013-06-18 01:00:00,49088.98,49550.32,48414.03,49464.94,5977285,IBOV
2013-06-19 01:00:00,49456.96,49698.2,47838.39,47893.06,6582567,IBOV
2013-06-20 01:00:00,47884.37,48214.43,45929.82,48214.43,8789348,IBOV
2013-06-21 01:00:00,48209.44,48209.44,46917.82,47056.04,6416384,IBOV
2013-06-24 01:00:00,47038.97,47038.97,45405.94,45965.05,6301491,IBOV
2013-06-25 01:00:00,45966.75,47119.15,45966.75,46893.04,4773529,IBOV
2013-06-26 01:00:00,46903.29,47725.03,46903.29,47171.98,5636207,IBOV
2013-06-27 01:00:00,47134.88,48053.15,47134.88,47609.46,5567286,IBOV
2013-06-28 01:00:00,47609.02,47638.6,47058.94,47457.13,5752820,IBOV
2013-07-01 01:00:00,47457.9,47674.01,46675.95,47229.59,6658306,IBOV
2013-07-02 01:00:00,47221.61,47221.61,44818.64,45228.95,8123338,IBOV
2013-07-03 01:00:00,45227.18,45826.8,44552.0,45044.03,6998886,IBOV
2013-07-04 01:00:00,45046.24,46097.03,45046.24,45763.16,5100405,IBOV
2013-07-05 01:00:00,45756.93,45756.93,44107.06,45210.49,6988118,IBOV
2013-07-08 01:00:00,45211.42,45740.37,44838.92,45075.5,4664090,IBOV
2013-07-09 01:00:00,45211.42,45740.37,44838.92,45075.5,4664090,IBOV
2013-07-10 01:00:00,45142.09,45955.32,45142.09,45483.43,4867678,IBOV
2013-07-11 01:00:00,45493.56,46719.05,45493.56,46626.26,5587873,IBOV
2013-07-12 01:00:00,46624.21,46624.21,45528.67,45533.24,5357154,IBOV
2013-07-15 01:00:00,45533.24,46839.9,45533.24,46738.9,4842797,IBOV
2013-07-16 01:00:00,46748.92,47329.7,46416.78,46869.29,4775743,IBOV
2013-07-17 01:00:00,46869.29,47710.1,46869.29,47407.31,5184984,IBOV
2013-07-18 01:00:00,47404.42,48056.89,47092.82,47656.92,4285185,IBOV
2013-07-19 01:00:00,47650.26,47650.26,47163.0,47400.23,3473908,IBOV
2013-07-22 01:00:00,47407.17,48879.39,47407.17,48574.09,4132020,IBOV
2013-07-23 01:00:00,48579.49,49379.07,48579.49,48819.52,4579428,IBOV
2013-07-24 01:00:00,48815.55,48887.73,47998.92,48374.23,5006482,IBOV
2013-07-25 01:00:00,48371.68,49122.81,48006.85,49066.75,4935610,IBOV
2013-07-26 01:00:00,49068.08,49422.1,48632.72,49422.05,3997364,IBOV
2013-07-29 01:00:00,49414.43,49461.16,48975.24,49212.33,3285154,IBOV
2013-07-30 01:00:00,49220.23,49669.15,48560.28,48561.78,5507603,IBOV
2013-07-31 01:00:00,48558.25,48823.7,48139.64,48234.49,4944680,IBOV
2013-08-01 01:00:00,48235.0,49281.33,48235.0,49140.78,4687460,IBOV
2013-08-02 01:00:00,49140.78,49549.87,48448.3,48474.04,4491267,IBOV
2013-08-05 01:00:00,48477.42,48707.32,48263.85,48436.44,3743019,IBOV
2013-08-06 01:00:00,48436.44,48522.48,47224.79,47421.85,5267069,IBOV
2013-08-07 01:00:00,47421.73,47665.37,47164.25,47446.71,4463409,IBOV
2013-08-08 01:00:00,47452.88,49230.41,47452.88,48928.82,5221897,IBOV
2013-08-09 01:00:00,48948.82,50000.5,48835.74,49874.9,6321020,IBOV
2013-08-12 01:00:00,49878.26,51380.23,49878.26,50299.49,7041146,IBOV
2013-08-13 01:00:00,50298.84,50733.89,50040.34,50600.55,6511885,IBOV
2013-08-14 01:00:00,50593.66,51364.06,50414.08,50895.92,11269003,IBOV
2013-08-15 01:00:00,50880.05,51452.85,50049.53,50908.34,8357310,IBOV
2013-08-16 01:00:00,50906.33,51554.77,50800.13,51538.78,7402332,IBOV
2013-08-19 01:00:00,51540.0,52089.26,51115.35,51574.09,6388044,IBOV
2013-08-20 01:00:00,51561.17,51561.17,50498.82,50507.02,5834324,IBOV
2013-08-21 01:00:00,50500.85,51170.94,50055.36,50405.2,5993473,IBOV
2013-08-22 01:00:00,50408.11,51458.19,50408.11,51397.66,5569979,IBOV
2013-08-23 01:00:00,51400.79,52197.06,51166.27,52197.06,5887853,IBOV
2013-08-26 01:00:00,52199.97,52398.44,51429.48,51429.48,4283342,IBOV
2013-08-27 01:00:00,51425.0,51425.0,50017.93,50091.55,5718306,IBOV
2013-08-28 01:00:00,50091.55,50591.03,49530.29,49866.92,8503490,IBOV
2013-08-29 01:00:00,49866.92,50557.9,49845.0,49921.88,7990931,IBOV
2013-08-30 01:00:00,49932.22,50480.08,49648.91,50011.75,14233446,IBOV
2013-09-02 01:00:00,50012.33,51976.44,50012.33,51835.15,9666293,IBOV
2013-09-03 01:00:00,51833.25,52289.16,51422.03,51625.5,6886978,IBOV
2013-09-04 01:00:00,51621.39,51829.52,51107.58,51716.16,5036455,IBOV
2013-09-05 01:00:00,51715.3,52498.24,51255.52,52351.86,6194192,IBOV
2013-09-06 01:00:00,52353.88,54124.87,52353.88,53749.42,10524421,IBOV
2013-09-09 01:00:00,53751.6,54531.11,53257.16,54251.85,7775303,IBOV
2013-09-10 01:00:00,54252.26,54739.92,53769.25,53979.03,6826361,IBOV
2013-09-11 01:00:00,53982.47,54303.81,53307.4,53570.46,6816963,IBOV
2013-09-12 01:00:00,53570.46,53838.99,52945.21,53307.09,6094588,IBOV
2013-09-13 01:00:00,53311.05,53858.68,52917.36,53797.51,4938645,IBOV
2013-09-16 01:00:00,53799.17,54462.78,53559.49,53821.63,4774940,IBOV
2013-09-17 01:00:00,53823.4,54271.25,53576.06,54271.25,4249239,IBOV
2013-09-18 01:00:00,54272.5,55827.16,53981.55,55702.9,7541073,IBOV
2013-09-19 01:00:00,55702.61,55900.01,54965.85,55095.69,5134517,IBOV
2013-09-20 01:00:00,55095.27,55242.53,54018.51,54110.03,4420945,IBOV
2013-09-23 01:00:00,54110.03,54682.51,54026.79,54602.38,3915447,IBOV
2013-09-24 01:00:00,54600.34,54818.37,54163.92,54431.05,4296002,IBOV
2013-09-25 01:00:00,54425.47,54611.87,53967.94,54261.11,3903922,IBOV
2013-09-26 01:00:00,54262.84,54344.01,53428.74,53782.97,6266303,IBOV
2013-09-27 01:00:00,53780.99,54131.01,53611.24,53738.92,4217435,IBOV
2013-09-30 01:00:00,53736.75,53736.75,52290.93,52338.19,6498537,IBOV
2013-10-01 01:00:00,52337.32,53179.46,52093.15,53179.46,5041869,IBOV
2013-10-02 01:00:00,53176.01,53473.88,52870.8,53100.18,4144762,IBOV
2013-10-03 01:00:00,53101.05,53429.11,52296.25,52489.86,3992085,IBOV
2013-10-04 01:00:00,52488.87,52871.88,52113.32,52848.97,4300379,IBOV
2013-10-07 01:00:00,52841.2,52912.03,52273.9,52417.1,3472155,IBOV
2013-10-08 01:00:00,52413.38,52555.87,51870.33,52312.44,4002546,IBOV
2013-10-09 01:00:00,52312.85,52835.62,51955.38,52547.71,4212435,IBOV
2013-10-10 01:00:00,52550.42,53132.78,52511.74,52996.64,4136779,IBOV
2013-10-11 01:00:00,52999.89,53301.17,52738.72,53149.62,3052373,IBOV
2013-10-14 01:00:00,53149.62,54196.88,52833.13,54170.6,4094501,IBOV
2013-10-15 01:00:00,54175.55,55190.11,54053.24,54980.64,8575265,IBOV
2013-10-16 01:00:00,54983.18,56747.03,54901.83,55973.03,12960046,IBOV
2013-10-17 01:00:00,55965.87,56167.76,55145.98,55358.13,7207230,IBOV
2013-10-18 01:00:00,55359.99,56052.46,55003.77,55378.46,5977542,IBOV
2013-10-21 02:00:00,55380.32,56109.15,55256.84,56077.43,4658514,IBOV
2013-10-22 02:00:00,56074.18,56720.21,55897.8,56460.38,4606973,IBOV
2013-10-23 02:00:00,56458.88,56458.88,55379.85,55440.03,4019188,IBOV
2013-10-24 02:00:00,55440.03,55864.1,54442.62,54877.15,5649289,IBOV
2013-10-25 02:00:00,54863.43,54910.86,54141.4,54154.15,4940331,IBOV
2013-10-28 02:00:00,54156.36,55076.06,54070.48,55073.37,5796138,IBOV
2013-10-29 02:00:00,55075.8,55266.83,54223.63,54538.8,6136229,IBOV
2013-10-30 02:00:00,54540.57,54764.15,53917.28,54172.82,6039235,IBOV
2013-10-31 02:00:00,54174.11,54466.49,53602.45,54256.2,12953822,IBOV
2013-11-01 02:00:00,54255.03,54387.33,53752.67,54013.24,4094411,IBOV
2013-11-04 03:00:00,54014.21,54531.03,54008.39,54436.92,2731024,IBOV
2013-11-05 03:00:00,54435.62,54538.63,53730.82,53831.85,3327669,IBOV
2013-11-06 03:00:00,53839.76,53856.75,53073.47,53384.6,4258832,IBOV
2013-11-07 03:00:00,53390.36,53890.99,52558.39,52740.79,4874307,IBOV
2013-11-08 03:00:00,52738.9,52867.92,51735.25,52248.86,4105316,IBOV
2013-11-11 03:00:00,52246.97,52645.52,52072.18,52623.87,2317839,IBOV
2013-11-12 03:00:00,52624.45,52811.4,51635.66,51804.33,3848194,IBOV
2013-11-13 03:00:00,51804.33,52271.39,51290.28,52230.29,3415415,IBOV
2013-11-14 03:00:00,52232.73,53566.32,52232.73,53451.6,3609727,IBOV
2013-11-18 03:00:00,53451.6,54317.16,53451.6,54307.04,3320479,IBOV
2013-11-19 03:00:00,54303.64,54303.64,52831.06,53032.91,3649177,IBOV
2013-11-21 03:00:00,53026.58,53026.58,52190.27,52688.02,3624589,IBOV
2013-11-22 03:00:00,52685.61,53221.4,52095.78,52800.74,3467097,IBOV
2013-11-25 03:00:00,52807.05,52995.1,52115.83,52263.51,3075307,IBOV
2013-11-26 03:00:00,52258.64,52410.49,51433.29,51446.91,3730188,IBOV
2013-11-27 03:00:00,51447.68,52112.99,51447.68,51861.21,3108021,IBOV
2013-11-28 03:00:00,51861.51,52458.01,51696.89,51846.83,2416589,IBOV
2013-11-29 03:00:00,51846.83,52482.49,51846.83,52482.49,2633458,IBOV
2013-12-02 03:00:00,52479.11,52479.11,51244.87,51244.87,3793550,IBOV
2013-12-03 03:00:00,51239.59,51257.25,50223.54,50348.89,3683095,IBOV
2013-12-04 03:00:00,50358.89,50744.43,50113.76,50215.79,3641167,IBOV
2013-12-05 03:00:00,50220.17,51123.76,50220.17,50787.63,3672303,IBOV
2013-12-06 03:00:00,50787.63,51364.94,50609.96,50944.27,3353325,IBOV
2013-12-09 03:00:00,50942.39,51298.21,50832.11,51165.38,2277888,IBOV
2013-12-10 03:00:00,51166.59,51334.25,50955.66,50993.02,2127973,IBOV
2013-12-11 03:00:00,50990.62,51038.59,50067.99,50067.99,3083141,IBOV
2013-12-12 03:00:00,50076.84,50331.27,49842.31,50121.61,3049380,IBOV
2013-12-13 03:00:00,50133.03,50518.64,50006.11,50051.18,2875665,IBOV
2013-12-16 03:00:00,50048.67,50611.49,50048.67,50279.61,2796526,IBOV
2013-12-17 03:00:00,50279.25,50563.21,50049.08,50090.35,2678314,IBOV
2013-12-18 03:00:00,50110.39,50869.31,50110.39,50563.43,4527717,IBOV
2013-12-19 03:00:00,50577.86,51633.43,50577.86,51633.43,2963036,IBOV
2013-12-20 03:00:00,51619.6,51640.98,51024.65,51185.74,3715176,IBOV
2013-12-23 03:00:00,51187.57,51604.98,51187.57,51356.1,2305799,IBOV
2013-12-24 03:00:00,51356.1,51356.1,51356.1,51356.1,0,IBOV
2013-12-26 03:00:00,51357.99,51609.85,51184.96,51221.01,1810040,IBOV
2013-12-27 03:00:00,51239.46,51395.28,51207.0,51266.56,2002577,IBOV
2013-12-30 03:00:00,51274.46,51995.79,51274.46,51507.16,2048584,IBOV
2014-01-02 03:00:00,51522.19,51656.14,50246.3,50341.25,3476344,IBOV
2014-01-03 03:00:00,50348.27,50981.09,50268.72,50981.09,7360435,IBOV
2014-01-06 03:00:00,50980.15,51002.29,50451.42,50973.62,3727849,IBOV
2014-01-07 03:00:00,50981.58,51477.81,50429.14,50430.02,3339481,IBOV
2014-01-08 03:00:00,50431.23,50792.61,50423.58,50576.64,2916519,IBOV
2014-01-09 03:00:00,50575.78,50575.78,49258.63,49321.68,3702591,IBOV
2014-01-10 03:00:00,49321.68,50145.37,49267.26,49696.45,3509559,IBOV
2014-01-13 03:00:00,49708.29,50003.23,49308.77,49426.9,2802960,IBOV
2014-01-14 03:00:00,49421.07,49833.53,49263.11,49703.1,2887806,IBOV
2014-01-15 03:00:00,49714.97,50229.75,49714.97,50105.37,2835624,IBOV
2014-01-16 03:00:00,50106.34,50577.38,49628.01,49696.28,2944479,IBOV
2014-01-17 03:00:00,49696.28,49868.22,49174.03,49181.86,2615016,IBOV
2014-01-20 03:00:00,49180.62,49292.2,48673.05,48708.41,1413033,IBOV
2014-01-21 03:00:00,48728.2,49123.53,48440.05,48542.07,3104365,IBOV
2014-01-22 03:00:00,48542.99,49487.04,48542.99,49299.66,3873302,IBOV
2014-01-23 03:00:00,49293.58,49598.35,48320.64,48320.64,3881695,IBOV
2014-01-24 03:00:00,48325.32,48327.15,47493.97,47787.38,3535017,IBOV
2014-01-27 03:00:00,47781.54,48146.88,47492.69,47701.05,2936027,IBOV
2014-01-28 03:00:00,47749.85,48487.51,47749.85,47840.93,2694500,IBOV
2014-01-29 03:00:00,47839.04,47884.07,47153.97,47556.78,3324893,IBOV
2014-01-30 03:00:00,47553.8,48034.03,47114.73,47244.26,3108272,IBOV
2014-01-31 03:00:00,47233.71,47652.37,46813.69,47638.99,3718733,IBOV
2014-02-03 03:00:00,47622.76,47622.76,46109.45,46147.52,3622077,IBOV
2014-02-04 03:00:00,46147.52,47131.61,46145.89,46964.22,3471632,IBOV
2014-02-05 03:00:00,46964.22,47148.43,46224.19,46624.39,3358924,IBOV
2014-02-06 03:00:00,46987.52,48033.74,46632.17,47738.09,3632232,IBOV
2014-02-07 03:00:00,47739.46,48253.16,47556.95,48073.6,3195823,IBOV
2014-02-10 03:00:00,48070.25,48135.89,47464.56,47710.82,2634451,IBOV
2014-02-11 03:00:00,47715.35,48603.74,47588.97,48462.79,3379297,IBOV
2014-02-12 03:00:00,48467.19,48669.22,48044.39,48216.89,2766348,IBOV
2014-02-13 03:00:00,48211.04,48211.04,47128.98,47812.83,3167107,IBOV
2014-02-14 03:00:00,47815.64,48313.77,47756.18,48201.11,3192242,IBOV
2014-02-17 02:00:00,48199.79,48297.85,47540.26,47576.33,1884193,IBOV
2014-02-18 02:00:00,47575.3,47712.25,46599.76,46599.76,3859991,IBOV
2014-02-19 02:00:00,46597.4,47155.22,46133.66,47150.83,3995373,IBOV
2014-02-20 02:00:00,47126.94,47600.35,46634.22,47288.61,2996909,IBOV
2014-02-21 02:00:00,47289.79,47815.61,47075.28,47380.24,2605766,IBOV
2014-02-24 02:00:00,47375.76,47538.55,46991.26,47393.5,2990702,IBOV
2014-02-25 02:00:00,47388.11,47388.11,46613.59,46715.91,2924848,IBOV
2014-02-26 02:00:00,46717.53,47009.89,46402.96,46599.21,3225697,IBOV
2014-02-27 02:00:00,46621.81,47781.38,46621.81,47606.75,3046271,IBOV
2014-02-28 02:00:00,47613.49,47813.1,47043.47,47094.4,4088322,IBOV
2014-03-05 02:00:00,47092.24,47153.51,46472.87,46589.0,2293041,IBOV
2014-03-06 02:00:00,46591.9,47400.49,46501.58,47093.13,3164891,IBOV
2014-03-07 02:00:00,47093.13,47218.16,46086.17,46244.07,3982793,IBOV
2014-03-10 01:00:00,46241.82,46241.82,45203.49,45533.2,3673613,IBOV
2014-03-11 01:00:00,45533.2,46049.65,45401.1,45697.62,3281473,IBOV
2014-03-12 01:00:00,45686.97,45915.56,45507.87,45861.81,3021302,IBOV
2014-03-13 01:00:00,45863.88,46176.34,45250.32,45443.83,3118215,IBOV
2014-03-14 01:00:00,45444.32,45561.67,44904.83,44965.66,3477104,IBOV
2014-03-17 01:00:00,44978.98,45498.67,44968.66,45117.8,2929333,IBOV
2014-03-18 01:00:00,45115.44,46217.33,45074.72,46150.96,3593948,IBOV
2014-03-20 01:00:00,46565.15,47484.02,46150.51,47278.48,4364813,IBOV
2014-03-21 01:00:00,47272.0,47831.73,46720.98,47380.94,4187629,IBOV
2014-03-24 01:00:00,47381.98,48141.79,47381.98,47993.42,3008911,IBOV
2014-03-25 01:00:00,47993.42,48440.7,47949.92,48180.14,2953808,IBOV
2014-03-26 01:00:00,48181.86,48725.06,47963.01,47965.61,3439099,IBOV
2014-03-27 01:00:00,47964.65,49646.79,47962.03,49646.79,5928204,IBOV
2014-03-28 01:00:00,49653.28,50180.53,49606.04,49768.06,4230514,IBOV
2014-03-31 01:00:00,49769.69,50417.58,49769.69,50414.92,3645866,IBOV
2014-04-01 01:00:00,50412.05,50626.86,49773.62,50270.37,3501176,IBOV
2014-04-02 01:00:00,50273.11,51794.21,50200.86,51701.05,4790742,IBOV
2014-04-03 01:00:00,51711.81,51990.84,51059.14,51408.21,3503425,IBOV
2014-04-04 01:00:00,51428.33,52288.24,51034.4,51081.78,3696164,IBOV
2014-04-07 01:00:00,51115.31,52228.69,51115.31,52155.28,3673402,IBOV
2014-04-08 01:00:00,52173.0,53393.57,51377.19,51629.07,5496115,IBOV
2014-04-09 01:00:00,51628.57,51628.57,50652.82,51185.4,4195258,IBOV
2014-04-10 01:00:00,51185.4,51522.0,50732.13,51127.48,3588904,IBOV
2014-04-11 01:00:00,51127.48,51870.75,50517.86,51867.29,3395276,IBOV
2014-04-14 01:00:00,51867.15,52110.1,51361.27,51596.55,2686846,IBOV
2014-04-15 01:00:00,51593.24,51593.24,49890.16,50454.35,3858816,IBOV
2014-04-16 01:00:00,50469.16,51288.03,50469.16,51200.56,3427146,IBOV
2014-04-17 01:00:00,51200.69,52338.07,50886.75,52111.85,3015507,IBOV
2014-04-22 01:00:00,52112.3,52460.08,51681.9,51976.86,3492932,IBOV
2014-04-23 01:00:00,51974.51,51974.51,51399.88,51569.69,2843977,IBOV
2014-04-24 01:00:00,51569.69,51963.17,51237.58,51817.45,3186896,IBOV
2014-04-25 01:00:00,51817.04,51817.04,51019.33,51399.35,2954727,IBOV
2014-04-28 01:00:00,51396.82,51471.48,50776.61,51383.68,2711320,IBOV
2014-04-29 01:00:00,51386.17,52415.86,51386.17,51838.61,4326286,IBOV
2014-04-30 01:00:00,51837.56,51837.56,51250.61,51626.69,4623574,IBOV
2014-05-02 01:00:00,51630.28,53060.11,51628.19,52980.31,8106016,IBOV
2014-05-05 01:00:00,52988.81,53505.9,52931.22,53446.17,4441053,IBOV
2014-05-06 01:00:00,53446.17,53985.95,53093.52,53779.74,4965708,IBOV
2014-05-07 01:00:00,53786.09,54225.85,53498.81,54052.74,4569557,IBOV
2014-05-08 01:00:00,54052.63,54249.42,53222.35,53422.37,3344300,IBOV
2014-05-09 01:00:00,53422.45,53639.2,53056.62,53100.34,3177920,IBOV
2014-05-12 01:00:00,53102.68,54053.22,53102.68,54052.9,2744333,IBOV
2014-05-13 01:00:00,54056.45,54242.98,53730.94,53907.46,2956578,IBOV
2014-05-14 01:00:00,53913.33,54459.39,53866.76,54412.54,2878868,IBOV
2014-05-15 01:00:00,54403.66,54403.66,53565.32,53855.54,3436116,IBOV
2014-05-16 01:00:00,53855.54,54382.28,53708.83,53975.76,3541383,IBOV
2014-05-19 01:00:00,53975.51,53991.22,53266.63,53353.1,3089500,IBOV
2014-05-20 01:00:00,53352.6,53842.56,52312.54,52366.19,3948600,IBOV
2014-05-21 01:00:00,52366.43,52875.42,52203.37,52203.37,3248132,IBOV
2014-05-22 01:00:00,52205.81,52850.55,52132.77,52806.22,2941428,IBOV
2014-05-23 01:00:00,52807.48,52935.97,52403.14,52626.41,2462301,IBOV
2014-05-26 01:00:00,52649.77,53044.35,52649.77,52932.91,1186785,IBOV
2014-05-27 01:00:00,52931.62,53309.39,52079.19,52173.98,2894729,IBOV
2014-05-28 01:00:00,52173.98,52858.31,52009.35,52639.75,2842506,IBOV
2014-05-29 01:00:00,52649.31,52889.29,52031.29,52239.34,2394259,IBOV
2014-05-30 01:00:00,52233.42,52233.42,51239.34,51239.34,4533174,IBOV
2014-06-02 01:00:00,51239.34,51878.79,51239.34,51605.83,2597872,IBOV
2014-06-03 01:00:00,51605.83,52032.38,51377.36,52032.38,2859368,IBOV
2014-06-04 01:00:00,52032.38,52032.38,51608.67,51832.98,2571541,IBOV
2014-06-05 01:00:00,51832.98,52245.35,51469.82,51558.79,2890028,IBOV
2014-06-06 01:00:00,51561.8,53174.8,51561.8,53128.66,4298352,IBOV
2014-06-09 01:00:00,53128.72,54462.43,53091.17,54273.16,3659965,IBOV
2014-06-10 01:00:00,54273.08,54604.34,53959.52,54604.34,3729893,IBOV
2014-06-11 01:00:00,54676.49,55283.71,54676.49,55102.44,3795996,IBOV
2014-06-13 01:00:00,55102.23,55104.18,54648.67,54806.64,2664409,IBOV
2014-06-16 01:00:00,54806.64,54854.81,54474.66,54629.55,2637401,IBOV
2014-06-17 01:00:00,54629.83,54638.01,54150.11,54299.95,1588438,IBOV
2014-06-18 01:00:00,54300.97,55202.54,54046.42,55202.54,3265409,IBOV
2014-06-20 01:00:00,55191.99,55191.99,54540.17,54638.19,2347832,IBOV
2014-06-23 01:00:00,54636.62,54724.33,54097.06,54210.05,1403090,IBOV
2014-06-24 01:00:00,54194.33,55002.46,54093.89,54280.78,3121533,IBOV
2014-06-25 01:00:00,54280.78,54392.68,53362.56,53425.74,2953135,IBOV
2014-06-26 01:00:00,53426.69,53790.15,53331.32,53506.75,2241337,IBOV
2014-06-27 01:00:00,53506.71,53614.4,52918.65,53157.3,2370839,IBOV
2014-06-30 01:00:00,53158.48,53311.04,52709.38,53168.22,2448709,IBOV
2014-07-01 01:00:00,53170.46,53697.76,52886.78,53171.49,2693285,IBOV
2014-07-02 01:00:00,53170.9,53244.84,52734.67,53028.78,3156004,IBOV
2014-07-03 01:00:00,53028.78,53877.08,52759.6,53874.58,3302860,IBOV
2014-07-04 01:00:00,53892.85,54086.56,53703.7,54055.9,753841,IBOV
2014-07-07 01:00:00,54041.71,54041.71,53376.06,53801.83,2194504,IBOV
2014-07-08 01:00:00,53813.86,53905.12,53459.46,53634.69,1854587,IBOV
2014-07-10 01:00:00,53642.99,54599.5,53642.99,54592.75,4720317,IBOV
2014-07-11 01:00:00,54592.75,54952.45,54319.78,54785.93,3377245,IBOV
2014-07-14 01:00:00,54785.97,55896.0,54785.97,55743.98,4170297,IBOV
2014-07-15 01:00:00,55742.19,56106.53,55629.07,55973.61,3222259,IBOV
2014-07-16 01:00:00,55973.47,56331.99,55573.09,55717.36,4094529,IBOV
2014-07-17 01:00:00,55711.6,56190.12,55237.04,55637.51,3975724,IBOV
2014-07-18 01:00:00,55638.9,57483.8,55638.9,57012.9,5296344,IBOV
